RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,COLI,COLI2,COLI3
2730050001,2730050,27,601,52,2014,2014,4,160825,11,1.0000,8.4,8.4000,1,10,10.0000,0,3.1,3.1000,0,4.7,4.7000,0,6,6.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2015,3,130825,11,1.0000,7.5,7.5000,0,9.1,9.1000,0,1.4,1.4000,0,4,4.0000,0,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2015,2,050825,11,1.0000,8.1,8.1000,0,8.2,8.2000,0,0.6,0.6000,0,2,2.0000,0,2,2.0000,0,,,,,,,0.001,0.0010,0,,,,0.0051,0.0051,0,<0.00006,0.0000,0,,,
2730050001,2730050,27,601,52,2014,2015,1,210825,11,1.0000,8.0,8.0000,0,9.2,9.2000,0,1.6,1.6000,0,2.9,2.9000,0,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2014,12,190820,11,1.0000,7.6,7.6000,0,9,9.0000,0,1.5,1.5000,0,4.6,4.6000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2014,11,120826,11,1.0000,8.1,8.1000,0,6.2,6.2000,0,1,1.0000,0,2.5,2.5000,0,2,2.0000,0,,,,,,,0.006,0.0060,0,,,,,,,<0.00006,0.0000,0,,,
2730050001,2730050,27,601,52,2014,2014,10,090820,11,1.0000,7.7,7.7000,0,4.7,4.7000,0,0.6,0.6000,0,3.7,3.7000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2014,9,120825,11,1.0000,8.4,8.4000,1,6.2,6.2000,0,4.2,4.2000,0,7.4,7.4000,0,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2014,8,050825,13,9.9000,,,,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2014,8,050825,11,1.0000,8.4,8.4000,1,4.3,4.3000,0,2.7,2.7000,0,6,6.0000,0,6,6.0000,0,,,,,,,0.017,0.0170,0,,,,0.0008,0.0008,0,<0.00006,0.0000,0,,,
2730050001,2730050,27,601,52,2014,2014,7,020845,11,1.0000,8.5,8.5000,1,10,10.0000,0,4.8,4.8000,0,7.8,7.8000,0,10,10.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2014,6,180835,11,1.0000,8.1,8.1000,0,7.1,7.1000,0,1.8,1.8000,0,5.3,5.3000,0,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2014,2014,5,210830,11,1.0000,7.7,7.7000,0,5.5,5.5000,0,2.7,2.7000,0,5.5,5.5000,0,5,5.0000,0,,,,,,,0.017,0.0170,0,,,,,,,0.00007,0.0001,0,,,
2730060001,2730060,27,601,53,2014,2015,3,130840,11,1.0000,7.7,7.7000,0,9.7,9.7000,0,1.1,1.1000,0,2.8,2.8000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730060001,2730060,27,601,53,2014,2015,2,050845,11,1.0000,8.3,8.3000,0,8.7,8.7000,0,0.6,0.6000,0,1.8,1.8000,0,1,1.0000,0,,,,,,,<0.001,0.0000,0,,,,0.0034,0.0034,0,<0.00006,0.0000,0,,,
2730060001,2730060,27,601,53,2014,2015,1,210835,11,1.0000,8.4,8.4000,1,11,11.0000,0,2,2.0000,0,3,3.0000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730060001,2730060,27,601,53,2014,2014,12,190835,11,1.0000,8.1,8.1000,0,8.8,8.8000,0,0.9,0.9000,0,1.8,1.8000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730060001,2730060,27,601,53,2014,2014,11,120842,11,1.0000,8.2,8.2000,0,7.2,7.2000,0,0.9,0.9000,0,2.7,2.7000,0,2,2.0000,0,,,,,,,0.004,0.0040,0,,,,,,,<0.00006,0.0000,0,,,
2730060001,2730060,27,601,53,2014,2014,10,090835,11,1.0000,8.0,8.0000,0,5.7,5.7000,0,<0.5,0.0000,0,2.7,2.7000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730060001,2730060,27,601,53,2014,2014,4,160840,11,1.0000,8.5,8.5000,1,10,10.0000,0,3.6,3.6000,0,4.6,4.6000,0,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,
2730060001,2730060,27,601,53,2014,2014,8,050850,13,10.8000,,,,6.4,6.4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730060001,2730060,27,601,53,2014,2014,8,050850,11,1.0000,8.3,8.3000,0,5.4,5.4000,0,2.4,2.4000,0,4.8,4.8000,0,4,4.0000,0,,,,,,,0.022,0.0220,0,,,,0.0056,0.0056,0,<0.00006,0.0000,0,,,
