RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,COLI,COLI2,COLI3
2730200019,2730200,27,605,01,2006,2007,1,100939,11,1.0000,8,8.0000,0,9.3,9.3000,0,,,,1.9,1.9000,0,2,2.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730200020,2730200,27,605,01,2006,2007,1,100939,13,18.9000,8,8.0000,0,8.9,8.9000,0,,,,1.6,1.6000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730200021,2730200,27,605,01,2006,2007,2,210920,11,1.0000,8.2,8.2000,0,10,10.0000,0,,,,3.2,3.2000,1,2,2.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730200022,2730200,27,605,01,2006,2007,2,210920,13,20.1000,8.1,8.1000,0,10,10.0000,0,,,,2.2,2.2000,1,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730200023,2730200,27,605,01,2006,2007,3,150928,11,1.0000,8.1,8.1000,0,10,10.0000,0,,,,2.9,2.9000,1,1,1.0000,,2,2.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730200024,2730200,27,605,01,2006,2007,3,150928,13,22.2000,8.1,8.1000,0,9.3,9.3000,0,,,,1.9,1.9000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
2730210001,2730210,27,605,02,2006,2006,4,191041,11,1.0000,8.3,8.3000,0,10,10.0000,0,,,,1.9,1.9000,0,1,1.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210002,2730210,27,605,02,2006,2006,4,191041,13,43.1000,8.2,8.2000,0,9,9.0000,0,,,,1.3,1.3000,0,<1,0.0000,,,,,,,,,,,,,,,,,,,,,,
2730210003,2730210,27,605,02,2006,2006,5,091221,11,1.0000,8.3,8.3000,0,8.8,8.8000,0,,,,2.4,2.4000,1,1,1.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210004,2730210,27,605,02,2006,2006,5,091221,13,42.7000,8.2,8.2000,0,8,8.0000,0,,,,1.6,1.6000,0,<1,0.0000,,,,,,,,,,,,,,,,,,,,,,
2730210005,2730210,27,605,02,2006,2006,6,061059,11,1.0000,8.6,8.6000,1,7.9,7.9000,0,,,,1.7,1.7000,0,1,1.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210006,2730210,27,605,02,2006,2006,6,061059,13,42.3000,8.5,8.5000,1,7.1,7.1000,1,,,,1.5,1.5000,0,<1,0.0000,,,,,,,,,,,,,,,,,,,,,,
2730210007,2730210,27,605,02,2006,2006,7,041252,11,1.0000,8.2,8.2000,0,8.6,8.6000,0,,,,2,2.0000,0,1,1.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210008,2730210,27,605,02,2006,2006,7,041252,13,37.0000,8.1,8.1000,0,6.9,6.9000,1,,,,1.2,1.2000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
2730210009,2730210,27,605,02,2006,2006,8,021059,11,1.0000,8.2,8.2000,0,8.8,8.8000,0,,,,2.4,2.4000,1,1,1.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210010,2730210,27,605,02,2006,2006,8,021059,13,40.5000,8.2,8.2000,0,7.2,7.2000,1,,,,1.8,1.8000,0,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730210011,2730210,27,605,02,2006,2006,9,131030,11,1.0000,8.1,8.1000,0,5.7,5.7000,1,,,,1.5,1.5000,0,2,2.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210012,2730210,27,605,02,2006,2006,9,131030,13,38.5000,8.2,8.2000,0,5.5,5.5000,1,,,,1.2,1.2000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730210013,2730210,27,605,02,2006,2006,10,171148,11,1.0000,8.1,8.1000,0,8.5,8.5000,0,,,,2.5,2.5000,1,1,1.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210014,2730210,27,605,02,2006,2006,10,171148,13,37.7000,8.1,8.1000,0,6.4,6.4000,1,,,,1.7,1.7000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
2730210015,2730210,27,605,02,2006,2006,11,141025,11,1.0000,8.1,8.1000,0,7.3,7.3000,1,,,,1.9,1.9000,0,2,2.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210016,2730210,27,605,02,2006,2006,11,141025,13,38.5000,8.1,8.1000,0,7,7.0000,1,,,,1.8,1.8000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
2730210017,2730210,27,605,02,2006,2006,12,121028,11,1.0000,8,8.0000,0,8.2,8.2000,0,,,,1.4,1.4000,0,1,1.0000,,2,2.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210018,2730210,27,605,02,2006,2006,12,121028,13,38.1000,8,8.0000,0,7.9,7.9000,0,,,,1.1,1.1000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
2730210019,2730210,27,605,02,2006,2007,1,101238,11,1.0000,8,8.0000,0,8.6,8.6000,0,,,,1.4,1.4000,0,1,1.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210020,2730210,27,605,02,2006,2007,1,101238,13,43.1000,8,8.0000,0,8.3,8.3000,0,,,,1.5,1.5000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730210021,2730210,27,605,02,2006,2007,2,211015,11,1.0000,8.1,8.1000,0,9.5,9.5000,0,,,,2.3,2.3000,1,1,1.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210022,2730210,27,605,02,2006,2007,2,211015,13,44.3000,8.1,8.1000,0,9.3,9.3000,0,,,,2.1,2.1000,1,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730210023,2730210,27,605,02,2006,2007,3,150957,11,1.0000,8,8.0000,0,9.3,9.3000,0,,,,1.9,1.9000,0,<1,0.0000,,<1.8,0.0000,0,ND,0.0000,0,,,,,,,,,,,,,,,
2730210024,2730210,27,605,02,2006,2007,3,150957,13,43.8000,8,8.0000,0,8.5,8.5000,0,,,,1.6,1.6000,0,<1,0.0000,,,,,,,,,,,,,,,,,,,,,,
2730220001,2730220,27,606,01,2006,2006,4,191230,11,1.0000,8.2,8.2000,0,9.6,9.6000,0,,,,2.6,2.6000,0,,,,,,,,,,,,,,,,,,,,,,,,
2730060005,2730060,27,601,53,2006,2006,8,170828,11,1.0000,8.2,8.2000,,4.9,4.9000,,1.3,1.3000,,3.9,3.9000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730060006,2730060,27,601,53,2006,2006,9,060847,11,1.0000,8.4,8.4000,,3.5,3.5000,,1.6,1.6000,,4.4,4.4000,,8,8.0000,,,,,,,,,,,,,,,,,,,,,,
2730060007,2730060,27,601,53,2006,2006,10,050842,11,1.0000,8,8.0000,,4.9,4.9000,,1,1.0000,,2.2,2.2000,,6,6.0000,,,,,,,,,,,,,,,,,,,,,,
2730060008,2730060,27,601,53,2006,2006,11,080835,11,1.0000,8.1,8.1000,,6.4,6.4000,,1.7,1.7000,,3.7,3.7000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730060009,2730060,27,601,53,2006,2006,12,060830,11,1.0000,8.2,8.2000,,7.4,7.4000,,0.9,0.9000,,4.1,4.1000,,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730060010,2730060,27,601,53,2006,2007,1,180842,11,1.0000,8.1,8.1000,,8.7,8.7000,,1.2,1.2000,,3.1,3.1000,,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730060011,2730060,27,601,53,2006,2007,2,080838,11,1.0000,8.5,8.5000,,9,9.0000,,0.9,0.9000,,2.8,2.8000,,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730060012,2730060,27,601,53,2006,2007,3,070835,11,1.0000,8.6,8.6000,,10,10.0000,,3.2,3.2000,,3.6,3.6000,,7,7.0000,,,,,,,,,,,,,,,,,,,,,,
2730070001,2730070,27,601,54,2006,2006,4,190901,11,1.0000,7.6,7.6000,,9.5,9.5000,,0.8,0.8000,,3.9,3.9000,,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730070002,2730070,27,601,54,2006,2006,5,170856,11,1.0000,7.4,7.4000,,5.8,5.8000,,1.7,1.7000,,4,4.0000,,5,5.0000,,,,,,,,,,,,,,,,,,,,,,
2730070003,2730070,27,601,54,2006,2006,6,140903,11,1.0000,7.8,7.8000,,7.4,7.4000,,1.2,1.2000,,5.7,5.7000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730010016,2730010,27,601,01,2006,2006,11,141039,13,13.0000,8,8.0000,0,6.3,6.3000,0,,,,2.2,2.2000,0,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730010017,2730010,27,601,01,2006,2006,12,121010,11,1.0000,7.9,7.9000,0,7.8,7.8000,0,,,,2,2.0000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730030022,2730030,27,601,03,2006,2007,2,211117,13,10.7000,8.1,8.1000,0,10,10.0000,0,,,,2.5,2.5000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730030023,2730030,27,601,03,2006,2007,3,151215,11,1.0000,8.2,8.2000,0,10,10.0000,0,,,,2.9,2.9000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730030024,2730030,27,601,03,2006,2007,3,151215,13,14.5000,8,8.0000,0,8.6,8.6000,0,,,,2.1,2.1000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730040001,2730040,27,601,51,2006,2006,4,190944,11,1.0000,7.7,7.7000,,8,8.0000,,1.1,1.1000,,3.9,3.9000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730040002,2730040,27,601,51,2006,2006,5,170938,11,1.0000,7.9,7.9000,,6.9,6.9000,,1.7,1.7000,,5.7,5.7000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730040003,2730040,27,601,51,2006,2006,6,140950,11,1.0000,7.8,7.8000,,6.9,6.9000,,1,1.0000,,6.6,6.6000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730040004,2730040,27,601,51,2006,2006,7,121005,11,1.0000,8,8.0000,,7.7,7.7000,,2.6,2.6000,,5.1,5.1000,,6,6.0000,,,,,,,,,,,,,,,,,,,,,,
2730040005,2730040,27,601,51,2006,2006,8,170950,11,1.0000,8.1,8.1000,,5.1,5.1000,,1.5,1.5000,,4.2,4.2000,,5,5.0000,,,,,,,,,,,,,,,,,,,,,,
2730040006,2730040,27,601,51,2006,2006,9,061015,11,1.0000,8.2,8.2000,,5,5.0000,,2.2,2.2000,,5.8,5.8000,,6,6.0000,,,,,,,,,,,,,,,,,,,,,,
2730040007,2730040,27,601,51,2006,2006,10,051010,11,1.0000,7.9,7.9000,,5.1,5.1000,,0.7,0.7000,,2.8,2.8000,,5,5.0000,,,,,,,,,,,,,,,,,,,,,,
2730040008,2730040,27,601,51,2006,2006,11,080950,11,1.0000,7.8,7.8000,,6.7,6.7000,,1.1,1.1000,,5,5.0000,,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730040009,2730040,27,601,51,2006,2006,12,060956,11,1.0000,8,8.0000,,7,7.0000,,1,1.0000,,4,4.0000,,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730040010,2730040,27,601,51,2006,2007,1,181004,11,1.0000,7.8,7.8000,,7.4,7.4000,,1.3,1.3000,,4.4,4.4000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730040011,2730040,27,601,51,2006,2007,2,081005,11,1.0000,8.2,8.2000,,8.6,8.6000,,8.4,8.4000,,3.5,3.5000,,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730040012,2730040,27,601,51,2006,2007,3,070957,11,1.0000,8.6,8.6000,,9.6,9.6000,,2.8,2.8000,,4.1,4.1000,,6,6.0000,,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2006,2006,4,190817,11,1.0000,8,8.0000,,7.7,7.7000,,1.3,1.3000,,3.5,3.5000,,6,6.0000,,,,,,,,,,,,,,,,,,,,,,
2730050002,2730050,27,601,52,2006,2006,5,170813,11,1.0000,8.3,8.3000,,6.7,6.7000,,1.9,1.9000,,5.5,5.5000,,8,8.0000,,,,,,,,,,,,,,,,,,,,,,
2730050003,2730050,27,601,52,2006,2006,6,140812,11,1.0000,8.2,8.2000,,9,9.0000,,4.1,4.1000,,7,7.0000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730050004,2730050,27,601,52,2006,2006,7,120822,11,1.0000,8.3,8.3000,,8.6,8.6000,,3.8,3.8000,,5.9,5.9000,,8,8.0000,,,,,,,,,,,,,,,,,,,,,,
2730050005,2730050,27,601,52,2006,2006,8,170812,11,1.0000,8,8.0000,,3.2,3.2000,,1.1,1.1000,,3.9,3.9000,,6,6.0000,,,,,,,,,,,,,,,,,,,,,,
2730050006,2730050,27,601,52,2006,2006,9,060827,11,1.0000,8.2,8.2000,,2.8,2.8000,,1.9,1.9000,,4.5,4.5000,,9,9.0000,,,,,,,,,,,,,,,,,,,,,,
2730050007,2730050,27,601,52,2006,2006,10,050823,11,1.0000,7.9,7.9000,,3.8,3.8000,,1,1.0000,,2.1,2.1000,,9,9.0000,,,,,,,,,,,,,,,,,,,,,,
2730050008,2730050,27,601,52,2006,2006,11,080820,11,1.0000,8,8.0000,,6.9,6.9000,,1.4,1.4000,,3.3,3.3000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730050009,2730050,27,601,52,2006,2006,12,060822,11,1.0000,8.1,8.1000,,7,7.0000,,0.9,0.9000,,3.7,3.7000,,4,4.0000,,,,,,,,,,,,,,,,,,,,,,
2730050010,2730050,27,601,52,2006,2007,1,180823,11,1.0000,8,8.0000,,8,8.0000,,1.2,1.2000,,3.9,3.9000,,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730050011,2730050,27,601,52,2006,2007,2,080820,11,1.0000,8.4,8.4000,,8.5,8.5000,,1.5,1.5000,,3.2,3.2000,,5,5.0000,,,,,,,,,,,,,,,,,,,,,,
2730050012,2730050,27,601,52,2006,2007,3,070816,11,1.0000,9,9.0000,,9.7,9.7000,,2.6,2.6000,,3.9,3.9000,,5,5.0000,,,,,,,,,,,,,,,,,,,,,,
2730060001,2730060,27,601,53,2006,2006,4,190833,11,1.0000,8.1,8.1000,,8.9,8.9000,,2.2,2.2000,,4,4.0000,,3,3.0000,,,,,,,,,,,,,,,,,,,,,,
2730060002,2730060,27,601,53,2006,2006,5,170827,11,1.0000,7.7,7.7000,,9.2,9.2000,,3.4,3.4000,,4.1,4.1000,,7,7.0000,,,,,,,,,,,,,,,,,,,,,,
2730060003,2730060,27,601,53,2006,2006,6,140830,11,1.0000,8.2,8.2000,,8.5,8.5000,,2.4,2.4000,,7.3,7.3000,,6,6.0000,,,,,,,,,,,,,,,,,,,,,,
2730060004,2730060,27,601,53,2006,2006,7,120840,11,1.0000,8.4,8.4000,,8.8,8.8000,,4.1,4.1000,,5.3,5.3000,,7,7.0000,,,,,,,,,,,,,,,,,,,,,,
2730030003,2730030,27,601,03,2006,2006,5,091345,11,1.0000,8.4,8.4000,1,10,10.0000,0,,,,2.6,2.6000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730030004,2730030,27,601,03,2006,2006,5,091345,13,15.3000,8,8.0000,0,4.3,4.3000,0,,,,2.2,2.2000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
2730030005,2730030,27,601,03,2006,2006,6,061228,11,1.0000,8.8,8.8000,1,10,10.0000,0,,,,3,3.0000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
2730030006,2730030,27,601,03,2006,2006,6,061228,13,10.3000,8.5,8.5000,1,9.3,9.3000,0,,,,1.9,1.9000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
2730030007,2730030,27,601,03,2006,2006,7,040852,11,1.0000,8.1,8.1000,0,8.5,8.5000,0,,,,2.4,2.4000,0,2,2.0000,,,,,,,,,,,,,,,,,,,,,,
2730030008,2730030,27,601,03,2006,2006,7,040852,13,15.3000,7.7,7.7000,0,2.5,2.5000,0,,,,2.5,2.5000,0,1,1.0000,,,,,,,,,,,,,,,,,,,,,,
