RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,COLI,COLI2,COLI3
2730040001,2730040,27,601,51,2009,2009,9,021000,11,1.0000,8.1,8.1000,0,6.3,6.3000,0,2.9,2.9000,0,4.6,4.6000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730040001,2730040,27,601,51,2009,2009,8,051030,11,1.0000,8.9,8.9000,1,12,12.0000,0,5.1,5.1000,0,6.5,6.5000,0,8,8.0000,0,,,,,,,0.004,0.0040,0,,,,,,,,,,,,
2730040001,2730040,27,601,51,2009,2009,7,080815,11,1.0000,8.8,8.8000,1,9.8,9.8000,0,4.9,4.9000,0,6.6,6.6000,0,7,7.0000,0,,,,,,,,,,,,,,,,,,,,,
2730040001,2730040,27,601,51,2009,2009,6,160835,11,1.0000,8.2,8.2000,0,8,8.0000,0,2.1,2.1000,0,4.3,4.3000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730040001,2730040,27,601,51,2009,2009,5,150958,11,1.0000,8.3,8.3000,0,9.9,9.9000,0,1.9,1.9000,0,7,7.0000,0,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,
2730040001,2730040,27,601,51,2009,2009,4,100951,11,1.0000,8.6,8.6000,1,13,13.0000,0,3.2,3.2000,0,5.2,5.2000,0,6,6.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2009,2010,2,040830,11,1.0000,8.0,8.0000,0,8.4,8.4000,0,1.2,1.2000,0,4.1,4.1000,0,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2009,2010,1,070845,11,1.0000,8.1,8.1000,0,9.3,9.3000,0,1.1,1.1000,0,2.8,2.8000,0,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2009,2009,12,020815,11,1.0000,7.9,7.9000,0,6.6,6.6000,0,0.7,0.7000,0,2.6,2.6000,0,1,1.0000,0,,,,,,,,,,,,,,,,,,,,,
2730050001,2730050,27,601,52,2009,2009,11,060820,11,1.0000,8.1,8.1000,0,5.6,5.6000,0,1.1,1.1000,0,3.2,3.2000,0,1,1.0000,0,,,,,,,,,,,,,,,,,,,,,
