RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,COLI,COLI2,COLI3
2730020001,2730020,27,601,02,2015,2015,10,061146,13,12.3000,,,,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2015,9,031021,13,14.0000,,,,1.9,1.9000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2015,9,031021,13,13.0000,7.9,7.9000,0,2,2.0000,0,,,,1.8,1.8000,0,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2015,10,061046,13,12.2000,8.1,8.1000,0,5,5.0000,0,,,,2.7,2.7000,0,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2015,10,061046,13,13.2000,,,,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2015,11,051016,11,1.0000,8.1,8.1000,0,6.6,6.6000,0,,,,2.4,2.4000,0,1,1.0000,0,,,,,,,0.007,0.0070,0,,,,<0.0006,0.0000,0,<0.00006,0.0000,0,,,
2730010001,2730010,27,601,01,2015,2015,11,051016,13,12.0000,8.1,8.1000,0,6,6.0000,0,,,,2,2.0000,0,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2015,12,011022,11,1.0000,8.0,8.0000,0,7.4,7.4000,0,,,,2.3,2.3000,0,1,1.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2015,12,011022,13,11.9000,8.1,8.1000,0,6.6,6.6000,0,,,,2,2.0000,0,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2016,1,061042,11,1.0000,8.2,8.2000,0,8.9,8.9000,0,,,,2.4,2.4000,0,1,1.0000,0,,,,,,,0.004,0.0040,0,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2016,1,061042,13,11.8000,8.1,8.1000,0,6.9,6.9000,0,,,,1.9,1.9000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2015,2016,2,021050,11,1.0000,8.2,8.2000,0,10,10.0000,0,,,,2.9,2.9000,0,4,4.0000,0,,,,<0.5,0.0000,0,0.005,0.0050,0,,,,0.0010,0.0010,0,<0.00006,0.0000,0,,,
