RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,COLI,COLI2,COLI3
2730010001,2730010,27,601,01,2020,2020,4,171025,11,1.0000,8.4,8.4000,1,12,12.0000,0,,,,5.9,5.9000,0,7,7.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,4,171025,13,13.1000,8.2,8.2000,0,8.1,8.1000,0,,,,2.0,2.0000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,4,171025,13,14.1000,,,,8.0,8.0000,0,,,,,,,,,,,,,,,,,,,8.0,8.0000,0,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,5,141045,11,1.0000,8.0,8.0000,0,9.3,9.3000,0,,,,4.3,4.3000,0,4,4.0000,0,,,,,,,0.004,0.0040,0,,,,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,5,141045,13,12.6000,7.9,7.9000,0,5.6,5.6000,0,,,,2.9,2.9000,0,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,5,141045,13,13.6000,,,,5.1,5.1000,0,,,,,,,,,,,,,,,,,,,5.1,5.1000,0,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,6,021000,11,1.0000,8.4,8.4000,1,13,13.0000,0,,,,5.5,5.5000,0,7,7.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,6,021000,13,13.0000,7.7,7.7000,0,4.1,4.1000,0,,,,1.3,1.3000,0,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,6,021000,13,14.0000,,,,3.7,3.7000,0,,,,,,,,,,,,,,,,,,,3.7,3.7000,0,,,,,,,,,
2730010001,2730010,27,601,01,2020,2020,7,301050,11,1.0000,8.7,8.7000,1,13,13.0000,0,,,,5.9,5.9000,0,8,8.0000,0,,,,,,,,,,,,,,,,,,,,,
