RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,COLI,COLI2,COLI3
2730010001,2730010,27,601,01,2019,2019,8,071124,13,13.2000,8.0,8.0000,0,2.5,2.5000,0,,,,2.1,2.1000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,4,161035,11,1.0000,8.1,8.1000,0,8.5,8.5000,0,,,,3.2,3.2000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,4,161035,13,12.2000,8.1,8.1000,0,7.3,7.3000,0,,,,2.2,2.2000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,4,161035,13,13.2000,,,,7.2,7.2000,0,,,,,,,,,,,,,,,,,,,7.2,7.2000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,5,141030,11,1.0000,8.4,8.4000,1,11,11.0000,0,,,,3.9,3.9000,0,3,3.0000,0,,,,,,,0.003,0.0030,0,,,,<0.0006,0.0000,0,<0.00006,0.0000,0,,,
2730010001,2730010,27,601,01,2019,2019,5,141030,13,12.5000,7.8,7.8000,0,7.4,7.4000,0,,,,2.4,2.4000,0,9,9.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,5,141030,13,13.5000,,,,4.2,4.2000,0,,,,,,,,,,,,,,,,,,,4.2,4.2000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,6,111105,11,1.0000,8.1,8.1000,0,6.6,6.6000,0,,,,3.3,3.3000,0,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,6,111105,13,12.5000,8.0,8.0000,0,4.7,4.7000,0,,,,2.4,2.4000,0,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,6,111105,13,13.5000,,,,3.9,3.9000,0,,,,,,,,,,,,,,,,,,,3.9,3.9000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,7,091055,11,1.0000,8.2,8.2000,0,9.3,9.3000,0,,,,4.7,4.7000,0,4,4.0000,0,,,,,,,0.005,0.0050,0,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,7,091055,13,12.5000,8.0,8.0000,0,3.8,3.8000,0,,,,2.6,2.6000,0,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,7,091055,13,13.5000,,,,3.5,3.5000,0,,,,,,,,,,,,,,,,,,,3.5,3.5000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,8,071124,11,1.0000,8.5,8.5000,1,13,13.0000,0,,,,5.4,5.4000,0,6,6.0000,0,,,,<0.5,0.0000,0,0.001,0.0010,0,,,,<0.0006,0.0000,0,<0.00006,0.0000,0,,,
2730010001,2730010,27,601,01,2019,2019,8,071124,13,14.2000,,,,1.6,1.6000,1,,,,,,,,,,,,,,,,,,,1.6,1.6000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,9,051305,11,1.0000,8.4,8.4000,1,12,12.0000,0,,,,5.0,5.0000,0,6,6.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,9,051305,13,14.0000,8.2,8.2000,0,2.8,2.8000,0,,,,3.1,3.1000,0,7,7.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,9,051305,13,15.0000,,,,2.7,2.7000,0,,,,,,,,,,,,,,,,,,,2.7,2.7000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,10,181054,11,1.0000,8.1,8.1000,0,5.8,5.8000,0,,,,2.2,2.2000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,10,181054,13,13.1000,8.1,8.1000,0,5.7,5.7000,0,,,,2.2,2.2000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,10,181054,13,14.1000,,,,5.5,5.5000,0,,,,,,,,,,,,,,,,,,,5.5,5.5000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,11,061000,11,1.0000,8.1,8.1000,0,6.9,6.9000,0,,,,3.1,3.1000,0,4,4.0000,0,,,,,,,0.003,0.0030,0,,,,<0.0006,0.0000,0,<0.00006,0.0000,0,,,
2730010001,2730010,27,601,01,2019,2019,11,061000,13,12.1000,8.0,8.0000,0,3.9,3.9000,0,,,,2.4,2.4000,0,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,11,061000,13,13.1000,,,,3.8,3.8000,0,,,,,,,,,,,,,,,,,,,3.8,3.8000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,12,061107,11,1.0000,8.1,8.1000,0,8.0,8.0000,0,,,,2.7,2.7000,0,1,1.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,12,061107,13,12.6000,8.2,8.2000,0,7.6,7.6000,0,,,,2.2,2.2000,0,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2019,12,061107,13,13.6000,,,,7.5,7.5000,0,,,,,,,,,,,,,,,,,,,7.5,7.5000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2020,1,291038,11,1.0000,8.1,8.1000,0,8.1,8.1000,0,,,,2.3,2.3000,0,2,2.0000,0,,,,,,,0.003,0.0030,0,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2020,1,291038,13,14.7000,8.1,8.1000,0,8.0,8.0000,0,,,,2.1,2.1000,0,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2020,1,291038,13,15.7000,,,,8.1,8.1000,0,,,,,,,,,,,,,,,,,,,8.1,8.1000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2020,2,041046,11,1.0000,8.1,8.1000,0,9.0,9.0000,0,,,,2.6,2.6000,0,1,1.0000,0,,,,<0.5,0.0000,0,0.005,0.0050,0,,,,<0.0006,0.0000,0,<0.00006,0.0000,0,,,
2730010001,2730010,27,601,01,2019,2020,2,041046,13,13.4000,8.1,8.1000,0,7.1,7.1000,0,,,,2.3,2.3000,0,4,4.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2020,2,041046,13,14.4000,,,,7.1,7.1000,0,,,,,,,,,,,,,,,,,,,7.1,7.1000,0,,,,,,,,,
2730010001,2730010,27,601,01,2019,2020,3,031004,11,1.0000,8.2,8.2000,0,8.9,8.9000,0,,,,2.8,2.8000,0,2,2.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2020,3,031004,13,13.1000,8.1,8.1000,0,8.2,8.2000,0,,,,2.1,2.1000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730010001,2730010,27,601,01,2019,2020,3,031004,13,14.1000,,,,8.2,8.2000,0,,,,,,,,,,,,,,,,,,,8.2,8.2000,0,,,,,,,,,
2730020001,2730020,27,601,02,2019,2019,4,161110,11,1.0000,8.3,8.3000,0,11,11.0000,0,,,,3.9,3.9000,0,7,7.0000,0,,,,,,,,,,,,,,,,,,,,,
2730020001,2730020,27,601,02,2019,2019,4,161110,13,10.0000,8.1,8.1000,0,6.6,6.6000,0,,,,2.1,2.1000,0,3,3.0000,0,,,,,,,,,,,,,,,,,,,,,
2730020001,2730020,27,601,02,2019,2019,4,161110,13,11.0000,,,,6.2,6.2000,0,,,,,,,,,,,,,,,,,,,6.2,6.2000,0,,,,,,,,,
2730020001,2730020,27,601,02,2019,2019,5,141120,11,1.0000,8.4,8.4000,1,10,10.0000,0,,,,3.6,3.6000,0,3,3.0000,0,,,,,,,0.003,0.0030,0,,,,<0.0006,0.0000,0,<0.00006,0.0000,0,,,
2730020001,2730020,27,601,02,2019,2019,5,141120,13,10.5000,8.0,8.0000,0,5.5,5.5000,0,,,,2.1,2.1000,0,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,
2730020001,2730020,27,601,02,2019,2019,5,141120,13,11.5000,,,,4.6,4.6000,0,,,,,,,,,,,,,,,,,,,4.6,4.6000,0,,,,,,,,,
2730020001,2730020,27,601,02,2019,2019,6,111200,11,1.0000,8.4,8.4000,1,11,11.0000,0,,,,5.1,5.1000,0,5,5.0000,0,,,,,,,,,,,,,,,,,,,,,
