RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730250007,2730250,27,601,71,2002,2003,2,130949,11,1.0000,1.7,1.7000,,0.13,0.1300,
2730250008,2730250,27,601,71,2002,2003,2,130949,13,10.0000,0.73,0.7300,,0.044,0.0440,
2730130004,2730130,27,602,01,2002,2002,5,211033,13,10.0000,0.43,0.4300,0,0.046,0.0460,0
2730130005,2730130,27,602,01,2002,2002,6,041004,11,1.0000,0.94,0.9400,1,0.057,0.0570,1
2730130006,2730130,27,602,01,2002,2002,6,041004,13,10.0000,0.38,0.3800,0,0.026,0.0260,0
2730130007,2730130,27,602,01,2002,2002,7,181030,11,1.0000,0.96,0.9600,1,0.061,0.0610,1
2730130008,2730130,27,602,01,2002,2002,7,181030,13,10.0000,0.44,0.4400,0,0.034,0.0340,0
2730130009,2730130,27,602,01,2002,2002,8,061103,11,1.0000,0.93,0.9300,1,0.079,0.0790,1
2730130010,2730130,27,602,01,2002,2002,8,061103,13,10.0000,0.62,0.6200,1,0.13,0.1300,1
2730130011,2730130,27,602,01,2002,2002,9,031115,11,1.0000,0.61,0.6100,1,0.068,0.0680,1
2730130012,2730130,27,602,01,2002,2002,9,031115,13,10.0000,0.44,0.4400,0,0.055,0.0550,1
2730130013,2730130,27,602,01,2002,2002,10,161134,11,1.0000,0.48,0.4800,0,0.037,0.0370,0
2730050011,2730050,27,601,52,2002,2003,2,040833,11,1.0000,1.3,1.3000,,0.073,0.0730,
2730060002,2730060,27,601,53,2002,2002,5,140900,11,1.0000,1.33,1.3300,,0.105,0.1050,
2730060005,2730060,27,601,53,2002,2002,8,060912,11,1.0000,1.47,1.4700,,0.091,0.0910,
2730060008,2730060,27,601,53,2002,2002,11,050836,11,1.0000,1.81,1.8100,,0.13,0.1300,
2730060011,2730060,27,601,53,2002,2003,2,040850,11,1.0000,0.82,0.8200,,0.045,0.0450,
2730070002,2730070,27,601,54,2002,2002,5,140940,11,1.0000,3.59,3.5900,,0.357,0.3570,
2730070005,2730070,27,601,54,2002,2002,8,060958,11,1.0000,3.96,3.9600,,0.323,0.3230,
2730070008,2730070,27,601,54,2002,2002,11,050915,11,1.0000,3.8,3.8000,,0.242,0.2420,
