RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730140005,2730140,27,602,02,2007,2007,6,050926,11,1.0000,0.5,0.5000,0,0.047,0.0470,0
2730140006,2730140,27,602,02,2007,2007,6,050926,13,13.0000,0.26,0.2600,0,0.031,0.0310,0
2730140007,2730140,27,602,02,2007,2007,7,101337,11,1.0000,0.57,0.5700,0,0.05,0.0500,0
2730140008,2730140,27,602,02,2007,2007,7,101337,13,13.5000,0.51,0.5100,0,0.046,0.0460,0
2730140009,2730140,27,602,02,2007,2007,8,071130,11,1.0000,0.45,0.4500,0,0.05,0.0500,0
2730140010,2730140,27,602,02,2007,2007,8,071130,13,13.0000,0.5,0.5000,0,0.087,0.0870,1
2730140011,2730140,27,602,02,2007,2007,9,041040,11,1.0000,0.56,0.5600,0,0.069,0.0690,1
2730140012,2730140,27,602,02,2007,2007,9,041040,13,13.1000,0.37,0.3700,0,0.06,0.0600,1
2730140013,2730140,27,602,02,2007,2007,10,021425,11,1.0000,0.35,0.3500,0,0.056,0.0560,1
2730140014,2730140,27,602,02,2007,2007,10,021425,13,13.7000,0.26,0.2600,0,0.042,0.0420,0
2730240008,2730240,27,608,01,2007,2007,11,061057,11,1.0000,0.39,0.3900,,0.052,0.0520,
2730240011,2730240,27,608,01,2007,2008,2,151127,11,1.0000,0.24,0.2400,,0.029,0.0290,
2730250001,2730250,27,601,71,2007,2007,5,220917,11,1.0000,0.74,0.7400,,0.058,0.0580,
2730250002,2730250,27,601,71,2007,2007,5,220917,13,9.7000,0.49,0.4900,,0.049,0.0490,
2730250003,2730250,27,601,71,2007,2007,8,070947,11,1.0000,0.47,0.4700,,0.052,0.0520,
2730010014,2730010,27,601,01,2007,2007,10,021105,13,12.9000,0.41,0.4100,0,0.071,0.0710,0
2730010015,2730010,27,601,01,2007,2007,11,060957,11,1.0000,0.75,0.7500,0,0.074,0.0740,0
2730010016,2730010,27,601,01,2007,2007,11,060957,13,12.7000,0.28,0.2800,0,0.04,0.0400,0
2730010017,2730010,27,601,01,2007,2007,12,061010,11,1.0000,1.2,1.2000,1,0.091,0.0910,1
2730010018,2730010,27,601,01,2007,2007,12,061010,13,12.5000,0.44,0.4400,0,0.031,0.0310,0
2730180016,2730180,27,604,01,2007,2007,11,060915,13,15.4000,0.29,0.2900,0,0.039,0.0390,1
2730180017,2730180,27,604,01,2007,2007,12,060840,11,1.0000,0.32,0.3200,1,0.026,0.0260,0
2730180018,2730180,27,604,01,2007,2007,12,060840,13,15.4000,0.33,0.3300,1,0.03,0.0300,0
2730180019,2730180,27,604,01,2007,2008,1,220850,11,1.0000,0.31,0.3100,1,0.034,0.0340,1
2730180020,2730180,27,604,01,2007,2008,1,220850,13,16.0000,0.29,0.2900,0,0.03,0.0300,0
2730180021,2730180,27,604,01,2007,2008,2,150840,11,1.0000,0.36,0.3600,1,0.029,0.0290,0
2730180022,2730180,27,604,01,2007,2008,2,150840,13,15.3000,0.39,0.3900,1,0.027,0.0270,0
2730180023,2730180,27,604,01,2007,2008,3,040853,11,1.0000,0.2,0.2000,0,0.02,0.0200,0
2730180024,2730180,27,604,01,2007,2008,3,040853,13,15.4000,0.22,0.2200,0,0.021,0.0210,0
2730190001,2730190,27,604,02,2007,2007,4,241116,11,1.0000,0.23,0.2300,0,0.019,0.0190,0
2730190002,2730190,27,604,02,2007,2007,4,241116,13,12.8000,0.21,0.2100,0,0.022,0.0220,0
2730190003,2730190,27,604,02,2007,2007,5,221256,11,1.0000,0.31,0.3100,1,0.028,0.0280,0
2730190004,2730190,27,604,02,2007,2007,5,221256,13,12.3000,0.23,0.2300,0,0.026,0.0260,0
2730190005,2730190,27,604,02,2007,2007,6,051256,11,1.0000,0.28,0.2800,0,0.029,0.0290,0
2730190006,2730190,27,604,02,2007,2007,6,051256,13,12.1000,0.3,0.3000,0,0.033,0.0330,1
2730190007,2730190,27,604,02,2007,2007,7,101407,11,1.0000,0.38,0.3800,1,0.031,0.0310,1
2730190008,2730190,27,604,02,2007,2007,7,101407,13,12.5000,0.42,0.4200,1,0.046,0.0460,1
2730190009,2730190,27,604,02,2007,2007,8,071347,11,1.0000,0.26,0.2600,0,0.028,0.0280,0
2730190010,2730190,27,604,02,2007,2007,8,071347,13,12.5000,0.36,0.3600,1,0.044,0.0440,1
2730190011,2730190,27,604,02,2007,2007,9,041115,11,1.0000,0.3,0.3000,0,0.044,0.0440,1
2730190012,2730190,27,604,02,2007,2007,9,041115,13,12.4000,0.4,0.4000,1,0.06,0.0600,1
2730190013,2730190,27,604,02,2007,2007,10,021411,11,1.0000,0.25,0.2500,0,0.044,0.0440,1
2730190014,2730190,27,604,02,2007,2007,10,021411,13,12.8000,0.31,0.3100,1,0.047,0.0470,1
2730190015,2730190,27,604,02,2007,2007,11,061147,11,1.0000,0.31,0.3100,1,0.038,0.0380,1
2730190016,2730190,27,604,02,2007,2007,11,061147,13,12.2000,0.26,0.2600,0,0.04,0.0400,1
2730190017,2730190,27,604,02,2007,2007,12,061045,11,1.0000,0.28,0.2800,0,0.027,0.0270,0
2730190018,2730190,27,604,02,2007,2007,12,061045,13,12.1000,0.28,0.2800,0,0.025,0.0250,0
2730190019,2730190,27,604,02,2007,2008,1,221513,11,1.0000,0.32,0.3200,1,0.04,0.0400,1
2730190020,2730190,27,604,02,2007,2008,1,221513,13,12.2000,0.31,0.3100,1,0.036,0.0360,1
2730190021,2730190,27,604,02,2007,2008,2,151222,11,1.0000,0.31,0.3100,1,0.036,0.0360,1
2730190022,2730190,27,604,02,2007,2008,2,151222,13,12.4000,0.22,0.2200,0,0.026,0.0260,0
2730190023,2730190,27,604,02,2007,2008,3,041130,11,1.0000,0.18,0.1800,0,0.024,0.0240,0
2730190024,2730190,27,604,02,2007,2008,3,041130,13,12.0000,0.24,0.2400,0,0.03,0.0300,0
2730200001,2730200,27,605,01,2007,2007,4,240936,11,1.0000,0.24,0.2400,0,0.022,0.0220,0
2730200002,2730200,27,605,01,2007,2007,4,240936,13,18.7000,0.21,0.2100,0,0.019,0.0190,0
2730200003,2730200,27,605,01,2007,2007,5,220910,11,1.0000,0.36,0.3600,1,0.027,0.0270,0
2730160001,2730160,27,603,01,2007,2007,4,240920,11,1.0000,0.36,0.3600,0,0.036,0.0360,0
2730160002,2730160,27,603,01,2007,2007,4,240920,13,17.7000,0.18,0.1800,0,0.022,0.0220,0
2730160003,2730160,27,603,01,2007,2007,5,221311,11,1.0000,0.43,0.4300,0,0.048,0.0480,0
2730160004,2730160,27,603,01,2007,2007,5,221311,13,16.7000,0.16,0.1600,0,0.023,0.0230,0
2730160005,2730160,27,603,01,2007,2007,6,051311,11,1.0000,0.41,0.4100,0,0.04,0.0400,0
2730160006,2730160,27,603,01,2007,2007,6,051311,13,17.3000,0.3,0.3000,0,0.032,0.0320,0
2730160007,2730160,27,603,01,2007,2007,7,100935,11,1.0000,0.44,0.4400,0,0.034,0.0340,0
2730160008,2730160,27,603,01,2007,2007,7,100935,13,17.0000,0.27,0.2700,0,0.029,0.0290,0
2730160009,2730160,27,603,01,2007,2007,8,071030,11,1.0000,0.23,0.2300,0,0.032,0.0320,0
2730160010,2730160,27,603,01,2007,2007,8,071030,13,16.7000,0.44,0.4400,0,0.074,0.0740,1
2730250004,2730250,27,601,71,2007,2007,8,070947,13,10.0000,0.66,0.6600,,0.11,0.1100,
2730250005,2730250,27,601,71,2007,2007,11,060851,11,1.0000,0.33,0.3300,,0.045,0.0450,
2730250006,2730250,27,601,71,2007,2007,11,060851,13,9.7000,0.27,0.2700,,0.041,0.0410,
2730250007,2730250,27,601,71,2007,2008,2,180940,11,1.0000,0.81,0.8100,,0.053,0.0530,
2730250008,2730250,27,601,71,2007,2008,2,180940,13,9.6000,0.44,0.4400,,0.038,0.0380,
2730160011,2730160,27,603,01,2007,2007,9,040855,11,1.0000,0.42,0.4200,0,0.058,0.0580,1
2730160012,2730160,27,603,01,2007,2007,9,040855,13,16.8000,0.41,0.4100,0,0.038,0.0380,0
2730160013,2730160,27,603,01,2007,2007,10,020939,11,1.0000,0.33,0.3300,0,0.051,0.0510,1
2730160014,2730160,27,603,01,2007,2007,10,020939,13,17.1000,0.24,0.2400,0,0.037,0.0370,0
2730160015,2730160,27,603,01,2007,2007,11,060900,11,1.0000,0.28,0.2800,0,0.034,0.0340,0
2730160016,2730160,27,603,01,2007,2007,11,060900,13,17.3000,0.3,0.3000,0,0.039,0.0390,0
2730160017,2730160,27,603,01,2007,2007,12,060907,11,1.0000,0.39,0.3900,0,0.029,0.0290,0
2730160018,2730160,27,603,01,2007,2007,12,060907,13,17.3000,0.33,0.3300,0,0.031,0.0310,0
2730160019,2730160,27,603,01,2007,2008,1,220920,11,1.0000,0.39,0.3900,0,0.037,0.0370,0
2730160020,2730160,27,603,01,2007,2008,1,220920,13,17.7000,0.3,0.3000,0,0.028,0.0280,0
2730160021,2730160,27,603,01,2007,2008,2,150927,11,1.0000,0.33,0.3300,0,0.03,0.0300,0
2730160022,2730160,27,603,01,2007,2008,2,150927,13,17.2000,0.33,0.3300,0,0.037,0.0370,0
2730160023,2730160,27,603,01,2007,2008,3,040854,11,1.0000,0.42,0.4200,0,0.035,0.0350,0
2730160024,2730160,27,603,01,2007,2008,3,040854,13,17.5000,0.23,0.2300,0,0.028,0.0280,0
2730170001,2730170,27,603,02,2007,2007,4,241200,11,1.0000,0.16,0.1600,0,0.019,0.0190,0
2730170002,2730170,27,603,02,2007,2007,4,241200,13,13.3000,0.19,0.1900,0,0.022,0.0220,0
2730170003,2730170,27,603,02,2007,2007,5,221338,11,1.0000,0.47,0.4700,1,0.046,0.0460,1
2730140020,2730140,27,602,02,2007,2008,1,221325,13,13.4000,0.29,0.2900,0,0.038,0.0380,0
2730140021,2730140,27,602,02,2007,2008,2,151005,11,1.0000,0.47,0.4700,0,0.039,0.0390,0
2730140022,2730140,27,602,02,2007,2008,2,151005,13,13.0000,0.38,0.3800,0,0.042,0.0420,0
2730140023,2730140,27,602,02,2007,2008,3,041044,11,1.0000,0.36,0.3600,0,0.029,0.0290,0
2730140024,2730140,27,602,02,2007,2008,3,041044,13,13.0000,0.3,0.3000,0,0.027,0.0270,0
2730200004,2730200,27,605,01,2007,2007,5,220910,13,18.5000,0.38,0.3800,1,0.022,0.0220,0
2730200005,2730200,27,605,01,2007,2007,6,050910,11,1.0000,0.23,0.2300,0,0.022,0.0220,0
2730200006,2730200,27,605,01,2007,2007,6,050910,13,18.2000,0.38,0.3800,1,0.028,0.0280,0
2730200007,2730200,27,605,01,2007,2007,7,100905,11,1.0000,0.34,0.3400,1,0.024,0.0240,0
2730200008,2730200,27,605,01,2007,2007,7,100905,13,17.7000,0.29,0.2900,0,0.024,0.0240,0
2730200009,2730200,27,605,01,2007,2007,8,070908,11,1.0000,0.29,0.2900,0,0.026,0.0260,0
2730200010,2730200,27,605,01,2007,2007,8,070908,13,17.6000,0.48,0.4800,1,0.043,0.0430,1
2730200011,2730200,27,605,01,2007,2007,9,040919,11,1.0000,0.23,0.2300,0,0.03,0.0300,0
2730200012,2730200,27,605,01,2007,2007,9,040919,13,18.3000,0.25,0.2500,0,0.032,0.0320,1
2730200013,2730200,27,605,01,2007,2007,10,020930,11,1.0000,0.37,0.3700,1,0.035,0.0350,1
2730200014,2730200,27,605,01,2007,2007,10,020930,13,18.5000,0.25,0.2500,0,0.035,0.0350,1
2730200015,2730200,27,605,01,2007,2007,11,060950,11,1.0000,0.23,0.2300,0,0.039,0.0390,1
2730200016,2730200,27,605,01,2007,2007,11,060950,13,18.0000,0.21,0.2100,0,0.041,0.0410,1
2730200017,2730200,27,605,01,2007,2007,12,060911,11,1.0000,0.3,0.3000,0,0.025,0.0250,0
2730200018,2730200,27,605,01,2007,2007,12,060911,13,18.4000,0.34,0.3400,1,0.026,0.0260,0
2730200019,2730200,27,605,01,2007,2008,1,220911,11,1.0000,0.38,0.3800,1,0.037,0.0370,1
2730200020,2730200,27,605,01,2007,2008,1,220911,13,18.6000,0.44,0.4400,1,0.042,0.0420,1
2730200021,2730200,27,605,01,2007,2008,2,150858,11,1.0000,0.24,0.2400,0,0.029,0.0290,0
2730030002,2730030,27,601,03,2007,2007,4,241132,13,15.2000,0.26,0.2600,0,0.022,0.0220,0
2730030003,2730030,27,601,03,2007,2007,5,220902,11,1.0000,0.65,0.6500,0,0.046,0.0460,0
2730150023,2730150,27,602,03,2007,2008,3,041126,11,1.0000,0.26,0.2600,0,0.026,0.0260,0
2730150024,2730150,27,602,03,2007,2008,3,041126,13,13.1000,0.25,0.2500,0,0.031,0.0310,0
2730150022,2730150,27,602,03,2007,2008,2,151118,13,13.1000,0.43,0.4300,0,0.036,0.0360,0
2730030004,2730030,27,601,03,2007,2007,5,220902,13,14.9000,0.3,0.3000,0,0.032,0.0320,0
2730030005,2730030,27,601,03,2007,2007,6,050902,11,1.0000,0.38,0.3800,0,0.042,0.0420,0
2730030006,2730030,27,601,03,2007,2007,6,050902,13,15.0000,0.32,0.3200,0,0.049,0.0490,0
2730030007,2730030,27,601,03,2007,2007,7,101358,11,1.0000,0.59,0.5900,0,0.068,0.0680,0
2730030008,2730030,27,601,03,2007,2007,7,101358,13,15.5000,0.61,0.6100,0,0.15,0.1500,1
2730030009,2730030,27,601,03,2007,2007,8,071222,11,1.0000,0.35,0.3500,0,0.044,0.0440,0
2730030010,2730030,27,601,03,2007,2007,8,071222,13,15.0000,0.56,0.5600,0,0.11,0.1100,1
2730030011,2730030,27,601,03,2007,2007,9,041100,11,1.0000,0.44,0.4400,0,0.077,0.0770,0
2730030012,2730030,27,601,03,2007,2007,9,041100,13,15.0000,0.59,0.5900,0,0.17,0.1700,1
2730030013,2730030,27,601,03,2007,2007,10,021450,11,1.0000,0.34,0.3400,0,0.057,0.0570,0
2730030014,2730030,27,601,03,2007,2007,10,021450,13,15.4000,0.3,0.3000,0,0.046,0.0460,0
2730030015,2730030,27,601,03,2007,2007,11,061125,11,1.0000,0.4,0.4000,0,0.051,0.0510,0
2730030016,2730030,27,601,03,2007,2007,11,061125,13,15.2000,0.35,0.3500,0,0.052,0.0520,0
2730030017,2730030,27,601,03,2007,2007,12,061135,11,1.0000,0.49,0.4900,0,0.048,0.0480,0
2730030018,2730030,27,601,03,2007,2007,12,061135,13,15.0000,0.45,0.4500,0,0.038,0.0380,0
2730030019,2730030,27,601,03,2007,2008,1,221345,11,1.0000,0.4,0.4000,0,0.037,0.0370,0
2730030020,2730030,27,601,03,2007,2008,1,221345,13,15.5000,0.34,0.3400,0,0.035,0.0350,0
2730030021,2730030,27,601,03,2007,2008,2,151041,11,1.0000,0.47,0.4700,0,0.037,0.0370,0
2730030022,2730030,27,601,03,2007,2008,2,151041,13,15.0000,0.49,0.4900,0,0.045,0.0450,0
2730030023,2730030,27,601,03,2007,2008,3,041106,11,1.0000,0.37,0.3700,0,0.025,0.0250,0
2730030024,2730030,27,601,03,2007,2008,3,041106,13,14.8000,0.31,0.3100,0,0.033,0.0330,0
2730040002,2730040,27,601,51,2007,2007,5,170958,11,1.0000,1.6,1.6000,,0.11,0.1100,
2730040005,2730040,27,601,51,2007,2007,8,021141,11,1.0000,0.86,0.8600,,0.12,0.1200,
2730040008,2730040,27,601,51,2007,2007,11,081020,11,1.0000,1.3,1.3000,,0.11,0.1100,
2730040011,2730040,27,601,51,2007,2008,2,071030,11,1.0000,1.6,1.6000,,0.094,0.0940,
2730050002,2730050,27,601,52,2007,2007,5,170829,11,1.0000,1,1.0000,,0.062,0.0620,
2730050005,2730050,27,601,52,2007,2007,8,020848,11,1.0000,1.1,1.1000,,0.13,0.1300,
2730050008,2730050,27,601,52,2007,2007,11,080827,11,1.0000,1,1.0000,,0.078,0.0780,
2730050011,2730050,27,601,52,2007,2008,2,070831,11,1.0000,1.7,1.7000,,0.081,0.0810,
2730060002,2730060,27,601,53,2007,2007,5,170843,11,1.0000,0.81,0.8100,,0.049,0.0490,
2730060005,2730060,27,601,53,2007,2007,8,020913,11,1.0000,0.45,0.4500,,0.088,0.0880,
2730060008,2730060,27,601,53,2007,2007,11,080848,11,1.0000,0.86,0.8600,,0.072,0.0720,
2730060011,2730060,27,601,53,2007,2008,2,070853,11,1.0000,0.78,0.7800,,0.059,0.0590,
2730070002,2730070,27,601,54,2007,2007,5,170915,11,1.0000,2.6,2.6000,,0.23,0.2300,
2730070005,2730070,27,601,54,2007,2007,8,021029,11,1.0000,0.72,0.7200,,0.18,0.1800,
2730070008,2730070,27,601,54,2007,2007,11,080925,11,1.0000,1.4,1.4000,,0.13,0.1300,
2730010001,2730010,27,601,01,2007,2007,4,241036,11,1.0000,1,1.0000,0,0.09,0.0900,0
2730010002,2730010,27,601,01,2007,2007,4,241036,13,12.5000,0.29,0.2900,0,0.03,0.0300,0
2730010003,2730010,27,601,01,2007,2007,5,221145,11,1.0000,1.1,1.1000,1,0.097,0.0970,1
2730010004,2730010,27,601,01,2007,2007,5,221145,13,12.2000,0.25,0.2500,0,0.032,0.0320,0
2730010005,2730010,27,601,01,2007,2007,6,051145,11,1.0000,1.1,1.1000,1,0.12,0.1200,1
2730010006,2730010,27,601,01,2007,2007,6,051145,13,12.5000,0.35,0.3500,0,0.042,0.0420,0
2730010007,2730010,27,601,01,2007,2007,7,101103,11,1.0000,1.4,1.4000,1,0.12,0.1200,1
2730010008,2730010,27,601,01,2007,2007,7,101103,13,12.6000,0.42,0.4200,0,0.04,0.0400,0
2730010009,2730010,27,601,01,2007,2007,8,071200,11,1.0000,0.97,0.9700,0,0.096,0.0960,1
2730010010,2730010,27,601,01,2007,2007,8,071200,13,12.2000,0.48,0.4800,0,0.11,0.1100,1
2730010011,2730010,27,601,01,2007,2007,9,040950,11,1.0000,1.1,1.1000,1,0.19,0.1900,1
2730010012,2730010,27,601,01,2007,2007,9,040950,13,12.2000,0.46,0.4600,0,0.093,0.0930,1
2730010013,2730010,27,601,01,2007,2007,10,021105,11,1.0000,0.67,0.6700,0,0.099,0.0990,1
2730150001,2730150,27,602,03,2007,2007,4,240850,11,1.0000,0.24,0.2400,0,0.021,0.0210,0
2730150002,2730150,27,602,03,2007,2007,4,240850,13,13.5000,0.27,0.2700,0,0.028,0.0280,0
2730150003,2730150,27,602,03,2007,2007,5,221412,11,1.0000,0.45,0.4500,0,0.038,0.0380,0
2730150004,2730150,27,602,03,2007,2007,5,221412,13,12.7000,0.47,0.4700,0,0.038,0.0380,0
2730150005,2730150,27,602,03,2007,2007,6,051412,11,1.0000,0.4,0.4000,0,0.028,0.0280,0
2730150006,2730150,27,602,03,2007,2007,6,051412,13,13.6000,0.34,0.3400,0,0.038,0.0380,0
2730150007,2730150,27,602,03,2007,2007,7,101425,11,1.0000,0.5,0.5000,0,0.043,0.0430,0
2730150008,2730150,27,602,03,2007,2007,7,101425,13,13.7000,0.44,0.4400,0,0.064,0.0640,1
