RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730010001,2730010,27,601,01,2019,2019,4,161035,11,1.0000,0.70,0.7000,0,0.053,0.0530,0
2730010001,2730010,27,601,01,2019,2019,4,161035,13,12.2000,0.24,0.2400,0,0.034,0.0340,0
2730010001,2730010,27,601,01,2019,2019,5,141030,11,1.0000,0.48,0.4800,0,0.037,0.0370,0
2730010001,2730010,27,601,01,2019,2019,5,141030,13,12.5000,0.32,0.3200,0,0.065,0.0650,0
2730010001,2730010,27,601,01,2019,2019,6,111105,11,1.0000,0.55,0.5500,0,0.065,0.0650,0
2730010001,2730010,27,601,01,2019,2019,6,111105,13,12.5000,0.29,0.2900,0,0.057,0.0570,0
2730010001,2730010,27,601,01,2019,2019,7,091055,11,1.0000,0.61,0.6100,0,0.080,0.0800,0
2730010001,2730010,27,601,01,2019,2019,7,091055,13,12.5000,0.30,0.3000,0,0.052,0.0520,0
2730010001,2730010,27,601,01,2019,2019,8,071124,11,1.0000,0.64,0.6400,0,0.068,0.0680,0
2730010001,2730010,27,601,01,2019,2019,8,071124,13,13.2000,0.38,0.3800,0,0.063,0.0630,0
2730010001,2730010,27,601,01,2019,2019,9,051305,11,1.0000,0.79,0.7900,0,0.079,0.0790,0
2730010001,2730010,27,601,01,2019,2019,9,051305,13,14.0000,0.52,0.5200,0,0.064,0.0640,0
2730010001,2730010,27,601,01,2019,2019,10,181054,11,1.0000,0.62,0.6200,0,0.061,0.0610,0
2730010001,2730010,27,601,01,2019,2019,10,181054,13,13.1000,0.47,0.4700,0,0.051,0.0510,0
2730010001,2730010,27,601,01,2019,2019,11,061000,11,1.0000,0.80,0.8000,0,0.058,0.0580,0
2730010001,2730010,27,601,01,2019,2019,11,061000,13,12.1000,0.40,0.4000,0,0.055,0.0550,0
2730010001,2730010,27,601,01,2019,2019,12,061107,11,1.0000,0.91,0.9100,0,0.068,0.0680,0
2730010001,2730010,27,601,01,2019,2019,12,061107,13,12.6000,0.28,0.2800,0,0.035,0.0350,0
2730010001,2730010,27,601,01,2019,2020,1,291038,11,1.0000,0.36,0.3600,0,0.037,0.0370,0
2730010001,2730010,27,601,01,2019,2020,1,291038,13,14.7000,0.27,0.2700,0,0.033,0.0330,0
2730010001,2730010,27,601,01,2019,2020,2,041046,11,1.0000,0.89,0.8900,0,0.059,0.0590,0
2730010001,2730010,27,601,01,2019,2020,2,041046,13,13.4000,0.32,0.3200,0,0.036,0.0360,0
2730010001,2730010,27,601,01,2019,2020,3,031004,11,1.0000,0.64,0.6400,0,0.050,0.0500,0
2730010001,2730010,27,601,01,2019,2020,3,031004,13,13.1000,0.23,0.2300,0,0.029,0.0290,0
2730020001,2730020,27,601,02,2019,2019,4,161110,11,1.0000,0.53,0.5300,0,0.030,0.0300,0
2730020001,2730020,27,601,02,2019,2019,4,161110,13,10.0000,0.24,0.2400,0,0.031,0.0310,0
2730020001,2730020,27,601,02,2019,2019,5,141120,11,1.0000,0.36,0.3600,0,0.030,0.0300,0
2730020001,2730020,27,601,02,2019,2019,5,141120,13,10.5000,0.23,0.2300,0,0.027,0.0270,0
2730020001,2730020,27,601,02,2019,2019,6,111200,11,1.0000,0.53,0.5300,0,0.055,0.0550,0
2730020001,2730020,27,601,02,2019,2019,6,111200,13,10.0000,0.21,0.2100,0,0.039,0.0390,0
2730020001,2730020,27,601,02,2019,2019,7,091301,11,1.0000,0.37,0.3700,0,0.052,0.0520,0
2730020001,2730020,27,601,02,2019,2019,7,091301,13,10.6000,0.20,0.2000,0,0.030,0.0300,0
2730020001,2730020,27,601,02,2019,2019,8,071249,11,1.0000,0.34,0.3400,0,0.041,0.0410,0
2730020001,2730020,27,601,02,2019,2019,8,071249,13,11.6000,0.25,0.2500,0,0.059,0.0590,0
2730020001,2730020,27,601,02,2019,2019,9,051340,11,1.0000,0.40,0.4000,0,0.050,0.0500,0
2730020001,2730020,27,601,02,2019,2019,9,051340,13,10.5000,0.39,0.3900,0,0.060,0.0600,0
2730020001,2730020,27,601,02,2019,2019,10,181213,11,1.0000,0.38,0.3800,0,0.045,0.0450,0
2730020001,2730020,27,601,02,2019,2019,10,181213,13,10.4000,0.37,0.3700,0,0.045,0.0450,0
2730020001,2730020,27,601,02,2019,2019,11,061029,11,1.0000,0.44,0.4400,0,0.040,0.0400,0
2730020001,2730020,27,601,02,2019,2019,11,061029,13,10.1000,0.46,0.4600,0,0.042,0.0420,0
2730020001,2730020,27,601,02,2019,2019,12,061018,11,1.0000,0.42,0.4200,0,0.037,0.0370,0
2730020001,2730020,27,601,02,2019,2019,12,061018,13,10.1000,0.33,0.3300,0,0.033,0.0330,0
2730020001,2730020,27,601,02,2019,2020,1,291240,11,1.0000,0.23,0.2300,0,0.031,0.0310,0
