RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730010001,2730010,27,601,01,2013,2013,5,071108,13,12.3000,0.24,0.2400,0,0.033,0.0330,0
2730010001,2730010,27,601,01,2013,2013,4,161010,13,12.5000,0.31,0.3100,0,0.028,0.0280,0
2730010001,2730010,27,601,01,2013,2013,4,161010,11,1.0000,0.84,0.8400,0,0.067,0.0670,0
2730010001,2730010,27,601,01,2013,2013,5,071108,11,1.0000,0.64,0.6400,0,0.065,0.0650,0
2730010001,2730010,27,601,01,2013,2013,6,041028,11,1.0000,1.4,1.4000,0,0.15,0.1500,0
2730010001,2730010,27,601,01,2013,2013,6,041028,13,12.4000,0.39,0.3900,0,0.048,0.0480,0
2730010001,2730010,27,601,01,2013,2013,7,021110,11,1.0000,1,1.0000,0,0.11,0.1100,0
2730010001,2730010,27,601,01,2013,2013,7,021110,13,14.4000,0.49,0.4900,0,0.095,0.0950,0
2730010001,2730010,27,601,01,2013,2013,8,011105,11,1.0000,1,1.0000,0,0.12,0.1200,0
2730010001,2730010,27,601,01,2013,2013,8,011105,13,12.0000,0.42,0.4200,0,0.11,0.1100,0
2730010001,2730010,27,601,01,2013,2013,9,101021,11,1.0000,0.72,0.7200,0,0.099,0.0990,0
2730010001,2730010,27,601,01,2013,2013,9,101021,13,12.6000,0.46,0.4600,0,0.059,0.0590,0
2730010001,2730010,27,601,01,2013,2013,10,011218,11,1.0000,0.57,0.5700,0,0.056,0.0560,0
2730010001,2730010,27,601,01,2013,2013,10,011218,13,12.7000,0.31,0.3100,0,0.051,0.0510,0
2730010001,2730010,27,601,01,2013,2013,11,061039,11,1.0000,0.95,0.9500,0,0.066,0.0660,0
2730010001,2730010,27,601,01,2013,2013,11,061039,13,13.5000,0.4,0.4000,0,0.054,0.0540,0
2730010001,2730010,27,601,01,2013,2013,12,090952,11,1.0000,0.81,0.8100,0,0.068,0.0680,0
2730010001,2730010,27,601,01,2013,2013,12,090952,13,12.8000,0.34,0.3400,0,0.044,0.0440,0
2730010001,2730010,27,601,01,2013,2014,1,141042,11,1.0000,0.77,0.7700,0,0.058,0.0580,0
2730010001,2730010,27,601,01,2013,2014,1,141042,13,12.7000,0.28,0.2800,0,0.036,0.0360,0
2730010001,2730010,27,601,01,2013,2014,2,101038,11,1.0000,0.88,0.8800,0,0.069,0.0690,0
2730010001,2730010,27,601,01,2013,2014,2,101038,13,13.6000,0.21,0.2100,0,0.028,0.0280,0
2730010001,2730010,27,601,01,2013,2014,3,040955,11,1.0000,0.73,0.7300,0,0.06,0.0600,0
2730010001,2730010,27,601,01,2013,2014,3,040955,13,13.0000,0.21,0.2100,0,0.026,0.0260,0
2730020001,2730020,27,601,02,2013,2013,5,071208,13,9.7000,0.26,0.2600,0,0.028,0.0280,0
2730020001,2730020,27,601,02,2013,2014,3,041021,13,10.2000,0.26,0.2600,0,0.026,0.0260,0
2730020001,2730020,27,601,02,2013,2013,4,161045,13,10.0000,0.22,0.2200,0,0.023,0.0230,0
2730020001,2730020,27,601,02,2013,2013,4,161045,11,1.0000,0.61,0.6100,0,0.036,0.0360,0
2730020001,2730020,27,601,02,2013,2013,6,041102,11,1.0000,1,1.0000,0,0.12,0.1200,0
2730020001,2730020,27,601,02,2013,2013,6,041102,13,9.3000,0.32,0.3200,0,0.024,0.0240,0
2730020001,2730020,27,601,02,2013,2013,7,021312,11,1.0000,0.74,0.7400,0,0.078,0.0780,0
2730020001,2730020,27,601,02,2013,2013,7,021312,13,10.3000,0.43,0.4300,0,0.081,0.0810,0
2730020001,2730020,27,601,02,2013,2013,8,011331,11,1.0000,0.62,0.6200,0,0.08,0.0800,0
2730020001,2730020,27,601,02,2013,2013,8,011331,13,10.1000,0.43,0.4300,0,0.078,0.0780,0
2730020001,2730020,27,601,02,2013,2013,9,101056,11,1.0000,0.59,0.5900,0,0.084,0.0840,0
2730020001,2730020,27,601,02,2013,2013,9,101056,13,10.3000,0.35,0.3500,0,0.051,0.0510,0
2730020001,2730020,27,601,02,2013,2013,10,011331,11,1.0000,0.31,0.3100,0,0.035,0.0350,0
2730020001,2730020,27,601,02,2013,2013,10,011331,13,10.2000,0.25,0.2500,0,0.041,0.0410,0
2730020001,2730020,27,601,02,2013,2013,11,061157,11,1.0000,0.46,0.4600,0,0.045,0.0450,0
2730020001,2730020,27,601,02,2013,2013,11,061157,13,10.4000,0.36,0.3600,0,0.04,0.0400,0
2730020001,2730020,27,601,02,2013,2013,12,091106,11,1.0000,0.58,0.5800,0,0.045,0.0450,0
2730020001,2730020,27,601,02,2013,2013,12,091106,13,10.8000,0.36,0.3600,0,0.046,0.0460,0
2730020001,2730020,27,601,02,2013,2014,1,141242,11,1.0000,0.53,0.5300,0,0.042,0.0420,0
2730020001,2730020,27,601,02,2013,2014,1,141242,13,10.3000,0.35,0.3500,0,0.038,0.0380,0
2730020001,2730020,27,601,02,2013,2014,2,101245,11,1.0000,0.42,0.4200,0,0.035,0.0350,0
2730020001,2730020,27,601,02,2013,2014,2,101245,13,10.8000,0.26,0.2600,0,0.026,0.0260,0
2730020001,2730020,27,601,02,2013,2014,3,041021,11,1.0000,0.54,0.5400,0,0.033,0.0330,0
2730020001,2730020,27,601,02,2013,2013,5,071208,11,1.0000,0.38,0.3800,0,0.043,0.0430,0
2730030001,2730030,27,601,03,2013,2013,6,041148,13,11.5000,0.27,0.2700,0,0.022,0.0220,0
2730030001,2730030,27,601,03,2013,2014,3,041105,13,12.5000,0.24,0.2400,0,0.029,0.0290,0
2730030001,2730030,27,601,03,2013,2014,3,041105,11,1.0000,0.24,0.2400,0,0.025,0.0250,0
2730030001,2730030,27,601,03,2013,2014,2,101207,13,13.2000,0.29,0.2900,0,0.026,0.0260,0
2730030001,2730030,27,601,03,2013,2014,2,101207,11,1.0000,0.21,0.2100,0,0.027,0.0270,0
2730030001,2730030,27,601,03,2013,2014,1,141339,13,12.8000,0.32,0.3200,0,0.034,0.0340,0
2730030001,2730030,27,601,03,2013,2014,1,141339,11,1.0000,0.38,0.3800,0,0.039,0.0390,0
2730030001,2730030,27,601,03,2013,2013,12,091151,13,13.0000,0.31,0.3100,0,0.043,0.0430,0
2730030001,2730030,27,601,03,2013,2013,12,091151,11,1.0000,0.3,0.3000,0,0.041,0.0410,0
2730030001,2730030,27,601,03,2013,2013,11,061240,13,12.8000,0.41,0.4100,0,0.046,0.0460,0
2730030001,2730030,27,601,03,2013,2013,11,061240,11,1.0000,0.41,0.4100,0,0.045,0.0450,0
2730030001,2730030,27,601,03,2013,2013,10,011430,13,13.2000,0.36,0.3600,0,0.056,0.0560,0
2730030001,2730030,27,601,03,2013,2013,10,011430,11,1.0000,0.25,0.2500,0,0.034,0.0340,0
2730030001,2730030,27,601,03,2013,2013,9,101150,13,13.2000,0.31,0.3100,0,0.043,0.0430,0
2730030001,2730030,27,601,03,2013,2013,9,101150,11,1.0000,0.32,0.3200,0,0.044,0.0440,0
2730030001,2730030,27,601,03,2013,2013,8,011015,13,12.2000,0.37,0.3700,0,0.051,0.0510,0
2730030001,2730030,27,601,03,2013,2013,8,011015,11,1.0000,0.37,0.3700,0,0.042,0.0420,0
2730030001,2730030,27,601,03,2013,2013,7,021439,13,13.0000,0.36,0.3600,0,0.067,0.0670,0
2730030001,2730030,27,601,03,2013,2013,7,021439,11,1.0000,0.38,0.3800,0,0.044,0.0440,0
2730030001,2730030,27,601,03,2013,2013,6,041148,11,1.0000,0.39,0.3900,0,0.043,0.0430,0
2730030001,2730030,27,601,03,2013,2013,5,071325,13,12.0000,0.3,0.3000,0,0.038,0.0380,0
2730030001,2730030,27,601,03,2013,2013,5,071325,11,1.0000,0.41,0.4100,0,0.044,0.0440,0
2730030001,2730030,27,601,03,2013,2013,4,161126,13,12.7000,0.23,0.2300,0,0.026,0.0260,0
2730030001,2730030,27,601,03,2013,2013,4,161126,11,1.0000,0.23,0.2300,0,0.024,0.0240,0
2730040001,2730040,27,601,51,2013,2014,2,051005,11,1.0000,1.8,1.8000,0,0.097,0.0970,0
2730040001,2730040,27,601,51,2013,2013,11,091005,11,1.0000,1.3,1.3000,0,0.09,0.0900,0
2730040001,2730040,27,601,51,2013,2013,8,011120,11,1.0000,1.5,1.5000,0,0.16,0.1600,0
2730040001,2730040,27,601,51,2013,2013,5,151003,11,1.0000,1.5,1.5000,0,0.11,0.1100,0
2730050001,2730050,27,601,52,2013,2014,2,050820,11,1.0000,1.2,1.2000,0,0.068,0.0680,0
2730050001,2730050,27,601,52,2013,2013,11,090827,11,1.0000,1.6,1.6000,0,0.1,0.1000,0
2730050001,2730050,27,601,52,2013,2013,8,010850,11,1.0000,2,2.0000,0,0.18,0.1800,0
2730050001,2730050,27,601,52,2013,2013,5,150825,11,1.0000,1.2,1.2000,0,0.11,0.1100,0
2730060001,2730060,27,601,53,2013,2014,2,050840,11,1.0000,0.97,0.9700,0,0.06,0.0600,0
2730060001,2730060,27,601,53,2013,2013,11,090843,11,1.0000,0.55,0.5500,0,0.055,0.0550,0
2730060001,2730060,27,601,53,2013,2013,8,010915,11,1.0000,1.1,1.1000,0,0.15,0.1500,0
2730060001,2730060,27,601,53,2013,2013,5,150843,11,1.0000,0.56,0.5600,0,0.065,0.0650,0
2730070001,2730070,27,601,54,2013,2014,2,050915,11,1.0000,1.9,1.9000,0,0.12,0.1200,0
2730070001,2730070,27,601,54,2013,2013,11,090920,11,1.0000,1.8,1.8000,0,0.16,0.1600,0
2730070001,2730070,27,601,54,2013,2013,8,011010,11,1.0000,3.7,3.7000,0,0.35,0.3500,0
2730070001,2730070,27,601,54,2013,2013,5,150917,11,1.0000,2.1,2.1000,0,0.19,0.1900,0
2730080001,2730080,27,601,55,2013,2013,5,150924,11,1.0000,1.3,1.3000,0,0.1,0.1000,0
2730080001,2730080,27,601,55,2013,2013,8,011025,11,1.0000,1.2,1.2000,0,0.18,0.1800,0
2730080001,2730080,27,601,55,2013,2013,11,090929,11,1.0000,1.1,1.1000,0,0.098,0.0980,0
2730080001,2730080,27,601,55,2013,2014,2,050925,11,1.0000,1,1.0000,0,0.058,0.0580,0
2730090001,2730090,27,601,56,2013,2013,5,150811,11,1.0000,2.7,2.7000,0,0.17,0.1700,0
2730090001,2730090,27,601,56,2013,2013,8,010825,11,1.0000,2.5,2.5000,0,0.19,0.1900,0
2730090001,2730090,27,601,56,2013,2013,11,090814,11,1.0000,2.2,2.2000,0,0.12,0.1200,0
2730090001,2730090,27,601,56,2013,2014,2,050805,11,1.0000,2.7,2.7000,0,0.13,0.1300,0
2730250001,2730250,27,601,71,2013,2014,2,100920,13,9.5000,0.27,0.2700,0,0.026,0.0260,0
2730250001,2730250,27,601,71,2013,2014,2,100920,11,1.0000,0.37,0.3700,0,0.030,0.0300,0
2730250001,2730250,27,601,71,2013,2013,11,061036,13,10.7000,0.32,0.3200,0,0.042,0.0420,0
