RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730010001,2730010,27,601,01,2014,2014,5,081128,13,13.0000,0.24,0.2400,0,0.03,0.0300,0
2730010001,2730010,27,601,01,2014,2014,4,171003,13,13.2000,0.26,0.2600,0,0.023,0.0230,0
2730010001,2730010,27,601,01,2014,2014,4,171003,11,1.0000,1.2,1.2000,0,0.1,0.1000,0
2730010001,2730010,27,601,01,2014,2014,5,081128,11,1.0000,0.8,0.8000,0,0.074,0.0740,0
2730010001,2730010,27,601,01,2014,2014,6,031011,11,1.0000,2.1,2.1000,0,0.31,0.3100,0
2730010001,2730010,27,601,01,2014,2014,6,031011,13,13.2000,0.4,0.4000,0,0.052,0.0520,0
2730010001,2730010,27,601,01,2014,2014,7,011124,11,1.0000,0.71,0.7100,0,0.1,0.1000,0
2730010001,2730010,27,601,01,2014,2014,7,011124,13,12.6000,0.36,0.3600,0,0.098,0.0980,0
2730010001,2730010,27,601,01,2014,2014,8,171007,11,1.0000,1,1.0000,0,0.11,0.1100,0
2730010001,2730010,27,601,01,2014,2014,8,171007,13,13.2000,0.48,0.4800,0,0.069,0.0690,0
2730010001,2730010,27,601,01,2014,2014,9,021035,11,1.0000,0.55,0.5500,0,0.08,0.0800,0
2730010001,2730010,27,601,01,2014,2014,9,021035,13,13.4000,0.56,0.5600,0,0.081,0.0810,0
2730010001,2730010,27,601,01,2014,2014,10,011130,11,1.0000,0.72,0.7200,0,0.084,0.0840,0
2730010001,2730010,27,601,01,2014,2014,10,011130,13,13.5000,0.32,0.3200,0,0.058,0.0580,0
2730010001,2730010,27,601,01,2014,2014,11,051052,11,1.0000,0.68,0.6800,0,0.064,0.0640,0
2730010001,2730010,27,601,01,2014,2014,11,051052,13,11.9000,0.26,0.2600,0,0.037,0.0370,0
2730010001,2730010,27,601,01,2014,2014,12,091006,11,1.0000,1,1.0000,0,0.09,0.0900,0
2730010001,2730010,27,601,01,2014,2014,12,091006,13,12.7000,0.3,0.3000,0,0.035,0.0350,0
2730010001,2730010,27,601,01,2014,2015,1,081056,11,1.0000,0.66,0.6600,0,0.056,0.0560,0
2730010001,2730010,27,601,01,2014,2015,1,081056,13,12.4000,0.27,0.2700,0,0.041,0.0410,0
2730010001,2730010,27,601,01,2014,2015,2,161053,11,1.0000,1.1,1.1000,0,0.071,0.0710,0
2730010001,2730010,27,601,01,2014,2015,2,161053,13,14.1000,0.28,0.2800,0,0.024,0.0240,0
2730010001,2730010,27,601,01,2014,2015,3,030955,11,1.0000,1.2,1.2000,0,0.1,0.1000,0
2730010001,2730010,27,601,01,2014,2015,3,030955,13,12.8000,0.3,0.3000,0,0.038,0.0380,0
2730020001,2730020,27,601,02,2014,2014,5,081220,13,10.0000,0.36,0.3600,0,0.036,0.0360,0
2730020001,2730020,27,601,02,2014,2015,3,031025,13,10.9000,0.3,0.3000,0,0.036,0.0360,0
2730020001,2730020,27,601,02,2014,2014,4,171025,13,10.1000,0.31,0.3100,0,0.025,0.0250,0
2730020001,2730020,27,601,02,2014,2014,4,171025,11,1.0000,1,1.0000,0,0.096,0.0960,0
2730020001,2730020,27,601,02,2014,2014,6,031043,11,1.0000,0.72,0.7200,0,0.092,0.0920,0
2730020001,2730020,27,601,02,2014,2014,6,031043,13,10.9000,0.32,0.3200,0,0.034,0.0340,0
2730020001,2730020,27,601,02,2014,2014,7,011347,11,1.0000,0.43,0.4300,0,0.049,0.0490,0
2730020001,2730020,27,601,02,2014,2014,7,011347,13,10.0000,0.3,0.3000,0,0.069,0.0690,0
2730020001,2730020,27,601,02,2014,2014,8,171155,11,1.0000,0.69,0.6900,0,0.072,0.0720,0
2730020001,2730020,27,601,02,2014,2014,8,171155,13,10.7000,0.41,0.4100,0,0.091,0.0910,0
2730020001,2730020,27,601,02,2014,2014,9,021111,11,1.0000,0.51,0.5100,0,0.077,0.0770,0
2730020001,2730020,27,601,02,2014,2014,9,021111,13,10.6000,0.38,0.3800,0,0.065,0.0650,0
2730020001,2730020,27,601,02,2014,2014,10,011250,11,1.0000,0.34,0.3400,0,0.051,0.0510,0
2730020001,2730020,27,601,02,2014,2014,10,011250,13,10.8000,0.29,0.2900,0,0.046,0.0460,0
2730020001,2730020,27,601,02,2014,2014,11,051127,11,1.0000,0.45,0.4500,0,0.045,0.0450,0
2730020001,2730020,27,601,02,2014,2014,11,051127,13,9.9000,0.32,0.3200,0,0.037,0.0370,0
2730020001,2730020,27,601,02,2014,2014,12,091035,11,1.0000,0.71,0.7100,0,0.057,0.0570,0
2730020001,2730020,27,601,02,2014,2014,12,091035,13,9.9000,0.37,0.3700,0,0.039,0.0390,0
2730020001,2730020,27,601,02,2014,2015,1,081245,11,1.0000,0.61,0.6100,0,0.052,0.0520,0
2730020001,2730020,27,601,02,2014,2015,1,081245,13,10.5000,0.31,0.3100,0,0.035,0.0350,0
2730020001,2730020,27,601,02,2014,2015,2,160930,11,1.0000,0.52,0.5200,0,0.023,0.0230,0
