RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730130001,2730130,27,602,01,2010,2010,9,141016,13,14.5000,0.25,0.2500,0,0.044,0.0440,0
2730130001,2730130,27,602,01,2010,2010,9,141016,11,1.0000,0.3,0.3000,0,0.049,0.0490,0
2730130001,2730130,27,602,01,2010,2010,8,031040,13,14.3000,0.27,0.2700,0,0.039,0.0390,0
2730130001,2730130,27,602,01,2010,2010,8,031040,11,1.0000,0.64,0.6400,0,0.063,0.0630,0
2730130001,2730130,27,602,01,2010,2010,7,061029,13,14.4000,0.23,0.2300,0,0.023,0.0230,0
2730130001,2730130,27,602,01,2010,2010,7,061029,11,1.0000,0.77,0.7700,0,0.07,0.0700,0
2730130001,2730130,27,602,01,2010,2010,6,081000,13,13.8000,0.21,0.2100,0,0.013,0.0130,0
2730130001,2730130,27,602,01,2010,2010,6,081000,11,1.0000,0.45,0.4500,0,0.029,0.0290,0
2730130001,2730130,27,602,01,2010,2010,5,111110,13,13.9000,0.23,0.2300,0,0.028,0.0280,0
2730130001,2730130,27,602,01,2010,2010,5,111110,11,1.0000,0.32,0.3200,0,0.017,0.0170,0
2730130001,2730130,27,602,01,2010,2010,4,201122,13,14.7000,0.32,0.3200,0,0.027,0.0270,0
2730130001,2730130,27,602,01,2010,2011,3,080944,11,1.0000,0.42,0.4200,0,0.043,0.0430,0
2730140001,2730140,27,602,02,2010,2011,3,081109,13,12.6000,0.33,0.3300,0,0.037,0.0370,0
2730140001,2730140,27,602,02,2010,2011,3,081109,11,1.0000,0.32,0.3200,0,0.035,0.0350,0
2730140001,2730140,27,602,02,2010,2011,2,081120,13,13.0000,0.24,0.2400,0,0.032,0.0320,0
2730010001,2730010,27,601,01,2010,2010,12,211020,11,1.0000,1.2,1.2000,0,0.075,0.0750,0
2730010001,2730010,27,601,01,2010,2010,11,111050,13,13.6000,0.28,0.2800,0,0.037,0.0370,0
2730010001,2730010,27,601,01,2010,2010,11,111050,11,1.0000,0.88,0.8800,0,0.067,0.0670,0
2730010001,2730010,27,601,01,2010,2010,10,131138,13,12.7000,0.31,0.3100,0,0.061,0.0610,0
2730010001,2730010,27,601,01,2010,2010,10,131138,11,1.0000,0.72,0.7200,0,0.088,0.0880,0
2730010001,2730010,27,601,01,2010,2010,9,141046,13,13.3000,0.38,0.3800,0,0.081,0.0810,0
2730010001,2730010,27,601,01,2010,2010,9,141046,11,1.0000,0.63,0.6300,0,0.1,0.1000,0
2730010001,2730010,27,601,01,2010,2010,8,031235,13,12.8000,0.34,0.3400,0,0.066,0.0660,0
2730010001,2730010,27,601,01,2010,2010,8,031235,11,1.0000,1.1,1.1000,0,0.11,0.1100,0
2730020001,2730020,27,601,02,2010,2010,4,201225,13,10.3000,0.32,0.3200,0,0.028,0.0280,0
2730020001,2730020,27,601,02,2010,2010,4,201225,11,1.0000,0.88,0.8800,0,0.044,0.0440,0
2730020001,2730020,27,601,02,2010,2010,5,111240,13,9.7000,0.26,0.2600,0,0.02,0.0200,0
2730020001,2730020,27,601,02,2010,2010,6,081055,11,1.0000,0.72,0.7200,0,0.052,0.0520,0
2730020001,2730020,27,601,02,2010,2010,6,081055,13,9.8000,0.22,0.2200,0,0.02,0.0200,0
2730020001,2730020,27,601,02,2010,2010,7,061223,11,1.0000,0.74,0.7400,0,0.072,0.0720,0
2730020001,2730020,27,601,02,2010,2010,7,061223,13,10.4000,0.22,0.2200,0,0.034,0.0340,0
2730020001,2730020,27,601,02,2010,2010,8,030946,11,1.0000,0.96,0.9600,0,0.08,0.0800,0
2730020001,2730020,27,601,02,2010,2010,8,030946,13,10.2000,0.53,0.5300,0,0.1,0.1000,0
2730020001,2730020,27,601,02,2010,2010,9,141114,11,1.0000,0.38,0.3800,0,0.059,0.0590,0
2730020001,2730020,27,601,02,2010,2010,9,141114,13,10.2000,0.26,0.2600,0,0.053,0.0530,0
2730020001,2730020,27,601,02,2010,2010,10,131243,11,1.0000,0.39,0.3900,0,0.067,0.0670,0
2730020001,2730020,27,601,02,2010,2010,10,131243,13,10.2000,0.29,0.2900,0,0.059,0.0590,0
2730020001,2730020,27,601,02,2010,2010,11,111122,11,1.0000,0.34,0.3400,0,0.037,0.0370,0
2730020001,2730020,27,601,02,2010,2010,11,111122,13,10.8000,0.31,0.3100,0,0.034,0.0340,0
2730020001,2730020,27,601,02,2010,2010,12,211040,11,1.0000,0.57,0.5700,0,0.042,0.0420,0
2730020001,2730020,27,601,02,2010,2010,12,211040,13,9.9000,0.38,0.3800,0,0.038,0.0380,0
2730020001,2730020,27,601,02,2010,2011,1,131412,11,1.0000,0.39,0.3900,0,0.03,0.0300,0
2730020001,2730020,27,601,02,2010,2011,1,131412,13,10.9000,0.36,0.3600,0,0.033,0.0330,0
2730020001,2730020,27,601,02,2010,2011,2,081253,11,1.0000,0.45,0.4500,0,0.028,0.0280,0
2730020001,2730020,27,601,02,2010,2011,2,081253,13,10.6000,0.29,0.2900,0,0.032,0.0320,0
2730020001,2730020,27,601,02,2010,2011,3,081041,11,1.0000,0.45,0.4500,0,0.044,0.0440,0
2730020001,2730020,27,601,02,2010,2011,3,081041,13,9.9000,0.35,0.3500,0,0.031,0.0310,0
2730020001,2730020,27,601,02,2010,2010,5,111240,11,1.0000,0.6,0.6000,0,0.031,0.0310,0
2730030001,2730030,27,601,03,2010,2010,4,201256,11,1.0000,0.45,0.4500,0,0.038,0.0380,0
2730030001,2730030,27,601,03,2010,2010,4,201256,13,15.3000,0.32,0.3200,0,0.032,0.0320,0
2730030001,2730030,27,601,03,2010,2010,5,111355,11,1.0000,0.31,0.3100,0,0.021,0.0210,0
