RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730010001,2730010,27,601,01,2018,2018,9,121025,13,13.6000,0.32,0.3200,0,0.047,0.0470,0
2730010001,2730010,27,601,01,2018,2018,9,121025,11,1.0000,0.77,0.7700,0,0.083,0.0830,0
2730010001,2730010,27,601,01,2018,2018,10,121050,11,1.0000,0.50,0.5000,0,0.053,0.0530,0
2730010001,2730010,27,601,01,2018,2018,10,121050,13,13.6000,0.22,0.2200,0,0.032,0.0320,0
2730010001,2730010,27,601,01,2018,2018,11,011017,11,1.0000,0.71,0.7100,0,0.049,0.0490,0
2730010001,2730010,27,601,01,2018,2018,11,011017,13,12.6000,0.28,0.2800,0,0.040,0.0400,0
2730010001,2730010,27,601,01,2018,2018,12,131016,11,1.0000,1.2,1.2000,0,0.088,0.0880,0
2730010001,2730010,27,601,01,2018,2018,12,131016,13,12.5000,0.30,0.3000,0,0.031,0.0310,0
2730010001,2730010,27,601,01,2018,2019,1,251039,11,1.0000,0.78,0.7800,0,0.038,0.0380,0
2730010001,2730010,27,601,01,2018,2019,1,251039,13,12.9000,0.20,0.2000,0,0.023,0.0230,0
2730010001,2730010,27,601,01,2018,2019,2,131035,11,1.0000,0.75,0.7500,0,0.049,0.0490,0
2730010001,2730010,27,601,01,2018,2019,2,131035,13,12.5000,0.26,0.2600,0,0.028,0.0280,0
2730010001,2730010,27,601,01,2018,2019,3,011015,11,1.0000,0.59,0.5900,0,0.037,0.0370,0
2730010001,2730010,27,601,01,2018,2019,3,011015,13,12.5000,0.28,0.2800,0,0.028,0.0280,0
2730010001,2730010,27,601,01,2018,2018,8,071037,13,12.3000,0.31,0.3100,0,0.082,0.0820,0
2730010001,2730010,27,601,01,2018,2018,8,071037,11,1.0000,0.53,0.5300,0,0.070,0.0700,0
2730010001,2730010,27,601,01,2018,2018,7,171118,13,12.7000,0.36,0.3600,0,0.042,0.0420,0
2730010001,2730010,27,601,01,2018,2018,7,171118,11,1.0000,0.41,0.4100,0,0.045,0.0450,0
2730010001,2730010,27,601,01,2018,2018,6,061026,13,12.1000,0.33,0.3300,0,0.047,0.0470,0
2730010001,2730010,27,601,01,2018,2018,6,061026,11,1.0000,1.0,1.0000,0,0.12,0.1200,0
2730010001,2730010,27,601,01,2018,2018,5,081046,13,12.8000,0.36,0.3600,0,0.039,0.0390,0
2730010001,2730010,27,601,01,2018,2018,5,081046,11,1.0000,1.1,1.1000,0,0.090,0.0900,0
2730010001,2730010,27,601,01,2018,2018,4,281020,13,12.4000,0.28,0.2800,0,0.039,0.0390,0
2730010001,2730010,27,601,01,2018,2018,4,281020,11,1.0000,0.54,0.5400,0,0.054,0.0540,0
2730020001,2730020,27,601,02,2018,2018,9,121104,13,11.9000,0.46,0.4600,0,0.071,0.0710,0
2730020001,2730020,27,601,02,2018,2018,4,281045,11,1.0000,0.46,0.4600,0,0.064,0.0640,0
2730020001,2730020,27,601,02,2018,2018,10,121155,11,1.0000,0.29,0.2900,0,0.043,0.0430,0
2730020001,2730020,27,601,02,2018,2018,10,121155,13,10.5000,0.24,0.2400,0,0.037,0.0370,0
2730020001,2730020,27,601,02,2018,2018,11,011050,11,1.0000,0.42,0.4200,0,0.039,0.0390,0
2730020001,2730020,27,601,02,2018,2018,11,011050,13,10.1000,0.27,0.2700,0,0.033,0.0330,0
2730020001,2730020,27,601,02,2018,2018,12,131049,11,1.0000,0.52,0.5200,0,0.036,0.0360,0
2730020001,2730020,27,601,02,2018,2018,12,131049,13,10.2000,0.31,0.3100,0,0.031,0.0310,0
2730020001,2730020,27,601,02,2018,2019,1,251240,11,1.0000,0.66,0.6600,0,0.026,0.0260,0
2730020001,2730020,27,601,02,2018,2019,1,251240,13,10.5000,0.45,0.4500,0,0.042,0.0420,0
2730020001,2730020,27,601,02,2018,2019,2,131218,11,1.0000,0.25,0.2500,0,0.030,0.0300,0
2730020001,2730020,27,601,02,2018,2019,2,131218,13,10.6000,0.40,0.4000,0,0.029,0.0290,0
2730020001,2730020,27,601,02,2018,2019,3,011048,11,1.0000,0.28,0.2800,0,0.021,0.0210,0
2730020001,2730020,27,601,02,2018,2019,3,011048,13,10.4000,0.27,0.2700,0,0.022,0.0220,0
2730020001,2730020,27,601,02,2018,2018,9,121104,11,1.0000,0.47,0.4700,0,0.054,0.0540,0
2730020001,2730020,27,601,02,2018,2018,8,071225,13,10.0000,0.20,0.2000,0,0.030,0.0300,0
2730020001,2730020,27,601,02,2018,2018,8,071225,11,1.0000,0.28,0.2800,0,0.038,0.0380,0
2730020001,2730020,27,601,02,2018,2018,7,171331,13,10.2000,0.41,0.4100,0,0.057,0.0570,0
2730020001,2730020,27,601,02,2018,2018,7,171331,11,1.0000,0.31,0.3100,0,0.037,0.0370,0
2730020001,2730020,27,601,02,2018,2018,6,061114,13,10.8000,0.48,0.4800,0,0.047,0.0470,0
2730020001,2730020,27,601,02,2018,2018,6,061114,11,1.0000,0.35,0.3500,0,0.050,0.0500,0
2730020001,2730020,27,601,02,2018,2018,5,081147,13,10.4000,0.26,0.2600,0,0.033,0.0330,0
2730020001,2730020,27,601,02,2018,2018,5,081147,11,1.0000,0.32,0.3200,0,0.041,0.0410,0
2730020001,2730020,27,601,02,2018,2018,4,281045,13,10.0000,0.34,0.3400,0,0.041,0.0410,0
2730030001,2730030,27,601,03,2018,2018,4,281130,11,1.0000,0.41,0.4100,0,0.059,0.0590,0
2730030001,2730030,27,601,03,2018,2018,4,281130,13,11.2000,0.32,0.3200,0,0.038,0.0380,0
2730030001,2730030,27,601,03,2018,2018,5,081252,11,1.0000,0.31,0.3100,0,0.037,0.0370,0
2730030001,2730030,27,601,03,2018,2018,5,081252,13,11.5000,0.29,0.2900,0,0.029,0.0290,0
2730030001,2730030,27,601,03,2018,2018,11,011139,11,1.0000,0.35,0.3500,0,0.035,0.0350,0
2730030001,2730030,27,601,03,2018,2018,11,011139,13,11.7000,0.30,0.3000,0,0.035,0.0350,0
2730030001,2730030,27,601,03,2018,2018,12,131137,11,1.0000,0.32,0.3200,0,0.028,0.0280,0
2730030001,2730030,27,601,03,2018,2018,12,131137,13,11.2000,0.25,0.2500,0,0.033,0.0330,0
2730030001,2730030,27,601,03,2018,2019,1,251346,11,1.0000,0.38,0.3800,0,0.018,0.0180,0
2730030001,2730030,27,601,03,2018,2019,1,251346,13,11.2000,0.18,0.1800,0,0.020,0.0200,0
2730030001,2730030,27,601,03,2018,2019,2,131341,11,1.0000,0.25,0.2500,0,0.026,0.0260,0
2730030001,2730030,27,601,03,2018,2019,2,131341,13,11.5000,0.24,0.2400,0,0.024,0.0240,0
2730030001,2730030,27,601,03,2018,2019,3,011134,11,1.0000,0.23,0.2300,0,0.019,0.0190,0
2730030001,2730030,27,601,03,2018,2019,3,011134,13,11.5000,0.25,0.2500,0,0.030,0.0300,0
2730030001,2730030,27,601,03,2018,2018,6,061202,11,1.0000,0.41,0.4100,0,0.049,0.0490,0
2730030001,2730030,27,601,03,2018,2018,6,061202,13,11.5000,0.28,0.2800,0,0.070,0.0700,0
