RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730010001,2730010,27,601,01,2021,2021,4,151007,11,1.0000,0.68,0.6800,0,0.078,0.0780,0
2730010001,2730010,27,601,01,2021,2021,4,151007,13,13.0000,0.22,0.2200,0,0.029,0.0290,0
2730010001,2730010,27,601,01,2021,2021,5,181059,11,1.0000,0.94,0.9400,0,0.11,0.1100,0
2730010001,2730010,27,601,01,2021,2021,5,181059,13,12.3000,0.33,0.3300,0,0.062,0.0620,0
2730010001,2730010,27,601,01,2021,2021,6,021051,11,1.0000,0.91,0.9100,0,0.074,0.0740,0
2730010001,2730010,27,601,01,2021,2021,6,021051,13,13.4000,0.33,0.3300,0,0.054,0.0540,0
2730010001,2730010,27,601,01,2021,2021,7,011140,11,1.0000,1.5,1.5000,0,0.15,0.1500,0
2730010001,2730010,27,601,01,2021,2021,7,011140,13,13.5000,0.28,0.2800,0,0.069,0.0690,0
2730010001,2730010,27,601,01,2021,2021,8,031039,11,1.0000,0.88,0.8800,0,0.10,0.1000,0
2730010001,2730010,27,601,01,2021,2021,8,031039,13,12.8000,0.34,0.3400,0,0.10,0.1000,0
2730010001,2730010,27,601,01,2021,2021,9,011059,11,1.0000,0.63,0.6300,0,0.070,0.0700,0
2730010001,2730010,27,601,01,2021,2021,9,011059,13,12.8000,0.41,0.4100,0,0.064,0.0640,0
2730010001,2730010,27,601,01,2021,2021,10,121123,11,1.0000,0.57,0.5700,0,0.069,0.0690,0
2730010001,2730010,27,601,01,2021,2021,10,121123,13,13.8000,0.22,0.2200,0,0.062,0.0620,0
2730010001,2730010,27,601,01,2021,2021,11,171030,11,1.0000,0.48,0.4800,0,0.051,0.0510,0
2730010001,2730010,27,601,01,2021,2021,11,171030,13,12.9000,0.27,0.2700,0,0.041,0.0410,0
2730010001,2730010,27,601,01,2021,2021,12,091037,11,1.0000,1.0,1.0000,0,0.081,0.0810,0
2730010001,2730010,27,601,01,2021,2021,12,091037,13,13.3000,0.25,0.2500,0,0.034,0.0340,0
2730010001,2730010,27,601,01,2021,2022,1,241055,11,1.0000,0.90,0.9000,0,0.051,0.0510,0
2730010001,2730010,27,601,01,2021,2022,1,241055,13,13.0000,0.26,0.2600,0,0.033,0.0330,0
2730010001,2730010,27,601,01,2021,2022,2,081033,11,1.0000,1.1,1.1000,0,0.061,0.0610,0
2730010001,2730010,27,601,01,2021,2022,2,081033,13,13.4000,0.19,0.1900,0,0.028,0.0280,0
2730010001,2730010,27,601,01,2021,2022,3,081021,11,1.0000,0.66,0.6600,0,0.036,0.0360,0
2730010001,2730010,27,601,01,2021,2022,3,081021,13,13.0000,0.25,0.2500,0,0.027,0.0270,0
2730020001,2730020,27,601,02,2021,2021,4,151033,11,1.0000,0.34,0.3400,0,0.036,0.0360,0
2730020001,2730020,27,601,02,2021,2021,4,151033,13,10.5000,0.19,0.1900,0,0.026,0.0260,0
2730020001,2730020,27,601,02,2021,2021,5,181200,11,1.0000,0.34,0.3400,0,0.038,0.0380,0
2730020001,2730020,27,601,02,2021,2021,5,181200,13,10.4000,0.17,0.1700,0,0.020,0.0200,0
2730020001,2730020,27,601,02,2021,2021,6,021147,11,1.0000,0.58,0.5800,0,0.049,0.0490,0
2730020001,2730020,27,601,02,2021,2021,6,021147,13,10.1000,0.40,0.4000,0,0.063,0.0630,0
2730020001,2730020,27,601,02,2021,2021,7,011421,11,1.0000,0.39,0.3900,0,0.051,0.0510,0
2730020001,2730020,27,601,02,2021,2021,7,011421,13,10.4000,0.20,0.2000,0,0.026,0.0260,0
2730020001,2730020,27,601,02,2021,2021,8,031233,11,1.0000,0.48,0.4800,0,0.085,0.0850,0
2730020001,2730020,27,601,02,2021,2021,8,031233,13,10.5000,0.28,0.2800,0,0.070,0.0700,0
2730020001,2730020,27,601,02,2021,2021,9,011138,11,1.0000,0.45,0.4500,0,0.047,0.0470,0
2730020001,2730020,27,601,02,2021,2021,9,011138,13,10.3000,0.40,0.4000,0,0.075,0.0750,0
2730020001,2730020,27,601,02,2021,2021,10,121249,11,1.0000,0.30,0.3000,0,0.045,0.0450,0
2730020001,2730020,27,601,02,2021,2021,10,121249,13,10.8000,0.24,0.2400,0,0.053,0.0530,0
2730020001,2730020,27,601,02,2021,2021,11,171104,11,1.0000,0.44,0.4400,0,0.043,0.0430,0
2730020001,2730020,27,601,02,2021,2021,11,171104,13,10.1000,0.26,0.2600,0,0.033,0.0330,0
2730020001,2730020,27,601,02,2021,2021,12,091110,11,1.0000,0.42,0.4200,0,0.041,0.0410,0
2730020001,2730020,27,601,02,2021,2021,12,091110,13,10.6000,0.27,0.2700,0,0.036,0.0360,0
2730020001,2730020,27,601,02,2021,2022,1,241230,11,1.0000,0.31,0.3100,0,0.028,0.0280,0
2730020001,2730020,27,601,02,2021,2022,1,241230,13,10.8000,0.23,0.2300,0,0.030,0.0300,0
2730020001,2730020,27,601,02,2021,2022,2,081213,11,1.0000,0.41,0.4100,0,0.028,0.0280,0
2730020001,2730020,27,601,02,2021,2022,2,081213,13,10.5000,0.23,0.2300,0,0.028,0.0280,0
2730020001,2730020,27,601,02,2021,2022,3,081055,11,1.0000,0.65,0.6500,0,0.029,0.0290,0
2730020001,2730020,27,601,02,2021,2022,3,081055,13,10.5000,0.21,0.2100,0,0.024,0.0240,0
2730030001,2730030,27,601,03,2021,2021,4,151114,11,1.0000,0.18,0.1800,0,0.024,0.0240,0
2730030001,2730030,27,601,03,2021,2021,4,151114,13,10.1000,0.21,0.2100,0,0.037,0.0370,0
